204351_at	S100P	0.0527636000507
204141_at	TUBB2A	0.0430798908085
203961_at	NEBL	0.0387302742111
209380_s_at	ABCC5	0.0381550804307
209016_s_at	KRT7	0.037449302396
202286_s_at	TACSTD2	0.0370939488484
205081_at	CRIP1	0.0361402138437
217979_at	TSPAN13	0.0359305102549
203305_at	F13A1	0.0357513129702
201650_at	KRT19	0.0348976643148
207034_s_at	GLI2	0.034672543791
207540_s_at	SYK	0.0346183840912
213524_s_at	G0S2	0.0345539806832
218961_s_at	PNKP	0.0341721160884
210115_at	RPL39L	0.0334535744887
209114_at	TSPAN1	0.0316837923344
204623_at	TFF3	0.0313751691222
203021_at	SLPI	0.0312698902787
218245_at	TSKU	0.0309869342535
218804_at	ANO1	0.0306441477832
203136_at	RABAC1	0.0304121874949
203476_at	TPBG	0.0301155486973
219295_s_at	PCOLCE2	0.0300650710332
221024_s_at	SLC2A10	0.0299062329187
218723_s_at	C13ORF15	0.0297992663738
201667_at	GJA1	0.029505401289
214924_s_at	TRAK1	0.0290066341483
206002_at	GPR64	0.0286374442491
203404_at	ARMCX2	0.0283584284605
203980_at	FABP4	0.0283203705908
219170_at	FSD1	0.0278225373524
212992_at	AHNAK2	0.027756390371
216834_at	RGS1	0.0277422839445
205513_at	TCN1	0.0272760248504
208998_at	UCP2	0.0270334353364
213655_at	YWHAE	0.0269715338265
204044_at	QPRT	0.0269269852337
213432_at	MUC5B	0.0268973201331
204249_s_at	LMO2	0.0268431297457
210258_at	RGS13	0.0267109064061
202180_s_at	MVP	0.0267077124624
214023_x_at	TUBB2B	0.0266289249163
209448_at	HTATIP2	0.0266052275071
202672_s_at	ATF3	0.0262423914326
218899_s_at	BAALC	0.0262260272069
218086_at	NPDC1	0.0260693229425
40829_at	WDTC1	0.0260113450681
201952_at	ALCAM	0.0259793243766
202859_x_at	IL8	0.0259166239251
219681_s_at	RAB11FIP1	0.0258711060643
202504_at	TRIM29	0.0256685803569
213285_at	TMEM30B	0.0255870880012
201324_at	EMP1	0.025551708556
209443_at	SERPINA5	0.025444040657
208961_s_at	KLF6	0.0253791853694
214041_x_at	RPL37A	0.0253443351251
213350_at	RPS11	0.0253372283399
203974_at	HDHD1	0.0248800527416
205632_s_at	PIP5K1B	0.0248485670179
201820_at	KRT5	0.0248104179369
212314_at	SEL1L3	0.0247783914883
207992_s_at	AMPD3	0.0247159916876
211074_at	FOLR1	0.0246610918396
204776_at	THBS4	0.0246233087876
202411_at	IFI27	0.0244386844418
211657_at	CEACAM6	0.0243673511345
219410_at	TMEM45A	0.0242390966396
213627_at	MAGED2	0.0242371893887
207199_at	TERT	0.0242215455881
201250_s_at	SLC2A1	0.0241775227446
205328_at	CLDN10	0.0239374981147
208623_s_at	EZR	0.0237265149987
214303_x_at	MUC5AC	0.023706327494
214218_s_at	XIST	0.0236470631234
204787_at	VSIG4	0.0236188702664
210609_s_at	TP53I3	0.0235907014124
205607_s_at	SCYL3	0.0235452245628
201261_x_at	BGN	0.0234913324236
205499_at	SRPX2	0.0234525867259
202500_at	DNAJB2	0.0234115395693
218910_at	ANO10	0.0232071596091
203217_s_at	ST3GAL5	0.0231632809573
205613_at	SYT17	0.0231566647205
205398_s_at	SMAD3	0.0229736327505
213680_at	KRT6B	0.022958627708
219888_at	SPAG4	0.0229453810709
210143_at	ANXA10	0.0228640668137
209408_at	KIF2C	0.0227644556461
200985_s_at	CD59	0.0227177167745
336_at	TBXA2R	0.0226974564013
221943_x_at	RPL38	0.0226038971659
213479_at	NPTX2	0.0225658848689
221841_s_at	KLF4	0.0225040586373
203887_s_at	THBD	0.022425989659
204981_at	SLC22A18	0.0224071070034
204881_s_at	UGCG	0.0222990665221
209101_at	CTGF	0.0221551133909
201058_s_at	MYL9	0.0221050074003
207416_s_at	NFATC3	0.0220526085152
209560_s_at	DLK1	0.0220503240505
204059_s_at	ME1	0.0218726495596
203411_s_at	LMNA	0.0216522846446
212044_s_at	RPL27A	0.0216055488522
209569_x_at	D4S234E	0.021602102555
203342_at	TIMM17B	0.0215745738574
204846_at	CP	0.0214892483312
212464_s_at	FN1	0.0214881170952
204829_s_at	FOLR2	0.0213758978611
208436_s_at	IRF7	0.0212785379486
205694_at	TYRP1	0.0212145815273
209365_s_at	ECM1	0.0212112818461
33323_r_at	SFN	0.0209035070287
203227_s_at	TSPAN31	0.0208952990371
202826_at	SPINT1	0.020828670374
219059_s_at	LYVE1	0.0208211858362
205306_x_at	KMO	0.0208058121242
203753_at	TCF4	0.0207297953458
64942_at	GPR153	0.0207087726834
219779_at	ZFHX4	0.0206852407733
219221_at	ZBTB38	0.0206740033727
213995_at	ATP5S	0.020635160472
203423_at	RBP1	0.0206314219147
202967_at	GSTA4	0.0206283566265
213798_s_at	CAP1	0.0205654047245
211026_s_at	MGLL	0.0205312030963
203167_at	TIMP2	0.0203739417391
213757_at	EIF5A	0.0203272255638
202869_at	OAS1	0.0203167925191
202086_at	MX1	0.0202838471421
202790_at	CLDN7	0.0202393423411
205258_at	INHBB	0.0202097017606
209682_at	CBLB	0.0201676413628
218376_s_at	MICAL1	0.0201394712861
221689_s_at	PIGP	0.0201035477981
221004_s_at	ITM2C	0.0200632622698
205067_at	IL1B	0.020047839881
210058_at	MAPK13	0.0199808183426
209590_at	BMP7	0.0198510067897
201954_at	ARPC1B	0.019842796824
209504_s_at	PLEKHB1	0.0198409158139
204613_at	PLCG2	0.0198337647932
203354_s_at	PSD3	0.0198096442624
208131_s_at	PTGIS	0.019797736649
215785_s_at	CYFIP2	0.0197807971394
208510_s_at	PPARG	0.0197716925203
204480_s_at	C9ORF16	0.0197146357508
202842_s_at	DNAJB9	0.019692051242
206404_at	FGF9	0.0196914498306
217626_at	AKR1C1	0.019597926376
203549_s_at	LPL	0.0195918914245
214051_at	TMSB15B	0.0194997345626
218678_at	NES	0.0194565365237
203440_at	CDH2	0.0193910887449
205844_at	VNN1	0.0193871957455
218743_at	CHMP6	0.019383189691
202464_s_at	PFKFB3	0.0193394822657
219799_s_at	DHRS9	0.0193190852172
208712_at	CCND1	0.0193127829283
208626_s_at	VAT1	0.0192113546932
204326_x_at	MT1X	0.0191974725119
213629_x_at	MT1F	0.0191909106789
205725_at	SCGB1A1	0.0190979126762
211452_x_at	LRRFIP1	0.0190685236534
209459_s_at	ABAT	0.0189165508465
219140_s_at	RBP4	0.0189139816144
221960_s_at	RAB2A	0.0189101466147
203007_x_at	LYPLA1	0.018865947822
217783_s_at	YPEL5	0.0188478922394
200660_at	S100A11	0.0188116487993
203184_at	FBN2	0.0187795463339
213016_at	BBX	0.0187500425901
209166_s_at	MAN2B1	0.0186915844442
205249_at	EGR2	0.0186881116382
218211_s_at	MLPH	0.0186822826484
213603_s_at	RAC2	0.0186799434937
210095_s_at	IGFBP3	0.0186473565273
202862_at	FAH	0.0186358060741
215049_x_at	CD163	0.0185950778219
210065_s_at	UPK1B	0.0185894050131
212415_at	SEPT6	0.0185390087183
202005_at	ST14	0.0185345732414
212560_at	SORL1	0.0185291362219
60474_at	FERMT1	0.018427118628
221530_s_at	BHLHE41	0.0184039448921
201280_s_at	DAB2	0.0183693798873
206432_at	HAS2	0.0183183330537
218584_at	TCTN1	0.0182465320905
209457_at	DUSP5	0.0182389476631
221896_s_at	HIGD1A	0.0182214116309
205207_at	IL6	0.0182182633312
219873_at	COLEC11	0.018214846092
201170_s_at	BHLHE40	0.0182118749558
214056_at	MCL1	0.018207804256
211769_x_at	SERINC3	0.0181485020439
214395_x_at	EEF1D	0.0181353548188
216060_s_at	DAAM1	0.0180841695716
209988_s_at	ASCL1	0.0180299486277
213664_at	SLC1A1	0.0180161856461
203726_s_at	LAMA3	0.0179401446101
204462_s_at	SLC16A2	0.0178600480633
205206_at	KAL1	0.0177876477535
219463_at	C20ORF103	0.0177802010488
202992_at	C7	0.0177358545328
209531_at	GSTZ1	0.0177045797718
213317_at	CLIC5	0.0176832361407
204337_at	RGS4	0.0175988340474
205403_at	IL1R2	0.0175802966821
220088_at	C5AR1	0.0175688712725
202310_s_at	COL1A1	0.0173936555473
209340_at	UAP1	0.0173778187734
219612_s_at	FGG	0.0173696916732
219142_at	RASL11B	0.0173335066431
200055_at	TAF10	0.017295344939
218332_at	BEX1	0.0172049285497
211208_s_at	CASK	0.0171941532493
202036_s_at	SFRP1	0.0171857020208
217893_s_at	AKIRIN1	0.0171623329299
213476_x_at	TUBB3	0.0171536250834
205267_at	POU2AF1	0.0171297352356
203924_at	GSTA1	0.0171177241843
218464_s_at	C17ORF63	0.0170914983378
218409_s_at	DNAJC1	0.0170304069732
213351_s_at	TMCC1	0.0170296606611
206857_s_at	FKBP1B	0.0170176380648
212236_x_at	KRT17	0.0169619148064
200737_at	PGK1	0.0169452768222
200643_at	HDLBP	0.0168927025049
209616_s_at	CES1	0.0168610989326
202996_at	POLD4	0.0168231621087
220230_s_at	CYB5R2	0.0168086834326
214175_x_at	PDLIM4	0.0168051922427
212032_s_at	PTOV1	0.0167587036466
221593_s_at	RPL31	0.0167291800563
214257_s_at	SEC22B	0.0166790556807
219802_at	PYROXD1	0.0166313538975
217546_at	MT1M	0.0166212978191
201884_at	CEACAM5	0.0166117909115
204440_at	CD83	0.0166063197285
204304_s_at	PROM1	0.0165716443187
219961_s_at	PLK1S1	0.0165714387999
210075_at	MARCH2	0.0165688494235
205817_at	SIX1	0.0165666917755
218824_at	PNMAL1	0.0165379473421
204417_at	GALC	0.0165353496186
36553_at	ASMTL	0.0165278697541
204019_s_at	SH3YL1	0.016526873119
219956_at	GALNT6	0.016523153345
208405_s_at	CD164	0.0165223889483
200666_s_at	DNAJB1	0.0165047933475
205927_s_at	CTSE	0.016467309396
