202508_s_at	SNAP25	0.0545840896456
202388_at	RGS2	0.0458535885244
203999_at	SYT1	0.0449653484643
213194_at	ROBO1	0.044634058344
205979_at	SCGB2A1	0.0441503437273
201565_s_at	ID2	0.0420292185694
209170_s_at	GPM6B	0.041741472461
203060_s_at	PAPSS2	0.0412791776522
33767_at	NEFH	0.0412228762904
213131_at	OLFM1	0.0411552344389
205382_s_at	CFD	0.0409336047945
219463_at	C20ORF103	0.040734735732
204237_at	GULP1	0.0404856399273
202995_s_at	FBLN1	0.0400850582867
221805_at	NEFL	0.0393684268859
204260_at	CHGB	0.0391796954147
205513_at	TCN1	0.0389105238114
204734_at	KRT15	0.038747626653
203786_s_at	TPD52L1	0.0377242784072
201876_at	PON2	0.0374397680438
209687_at	CXCL12	0.0370195197781
221760_at	MAN1A1	0.0360430857268
202555_s_at	MYLK	0.0356118658839
205161_s_at	PEX11A	0.0353809299457
201497_x_at	MYH11	0.0352512104748
205691_at	SYNGR3	0.0347861296556
213222_at	PLCB1	0.0346610044527
213479_at	NPTX2	0.0345704762181
203797_at	VSNL1	0.0345286964479
221731_x_at	VCAN	0.0341964435624
210809_s_at	POSTN	0.0336348834934
209763_at	CHRDL1	0.0336128158241
209466_x_at	PTN	0.033251142372
212811_x_at	SLC1A4	0.0332105486464
209644_x_at	CDKN2A	0.0330030252733
207480_s_at	MEIS2	0.0328789383515
206378_at	SCGB2A2	0.0326651681606
212094_at	PEG10	0.0325890009793
213110_s_at	COL4A5	0.032465200005
205399_at	DCLK1	0.0324529122907
203000_at	STMN2	0.032313306905
204035_at	SCG2	0.0321931953469
202283_at	SERPINF1	0.0321200952946
209335_at	DCN	0.0314743822018
202274_at	ACTG2	0.0311725273388
211538_s_at	HSPA2	0.0309626975555
205549_at	PCP4	0.0307221626644
212224_at	ALDH1A1	0.0303963314752
209031_at	CADM1	0.0303605520126
218469_at	GREM1	0.0303130299411
209875_s_at	SPP1	0.0302726188458
213800_at	CFH	0.0302660155843
209612_s_at	ADH1B	0.0301251847471
202626_s_at	LYN	0.0301144970361
211748_x_at	PTGDS	0.0300946762076
209071_s_at	RGS5	0.0298768167527
200632_s_at	NDRG1	0.0298720633113
205226_at	PDGFRL	0.0296261670624
203574_at	NFIL3	0.0294886635864
213036_x_at	ATP2A3	0.0291963669628
202376_at	SERPINA3	0.0290029766661
206509_at	PIP	0.0288190277765
218237_s_at	SLC38A1	0.0287032146784
219968_at	ZNF589	0.0285382922554
213348_at	CDKN1C	0.0284373570606
201525_at	APOD	0.0283115502807
207076_s_at	ASS1	0.0279945899107
209969_s_at	STAT1	0.0279490561449
216248_s_at	NR4A2	0.0279313357846
200629_at	WARS	0.0279300880655
208792_s_at	CLU	0.0279120612564
203476_at	TPBG	0.0278662498175
204834_at	FGL2	0.0278603704819
218695_at	EXOSC4	0.0277182499467
205113_at	NEFM	0.0275835833199
204457_s_at	GAS1	0.0275342747468
209122_at	PLIN2	0.0274130835152
213844_at	HOXA5	0.0272178234082
209791_at	PADI2	0.0271904274124
209616_s_at	CES1	0.0271496407012
204542_at	ST6GALNAC2	0.0271389442273
205698_s_at	MAP2K6	0.0269931648502
208763_s_at	TSC22D3	0.0269840831049
203485_at	RTN1	0.0269289265192
203028_s_at	CYBA	0.0269179422677
211990_at	HLA-DPA1	0.026915557788
206632_s_at	APOBEC3B	0.0268270007422
209377_s_at	HMGN3	0.0267948944883
205923_at	RELN	0.0265857362143
213721_at	SOX2	0.0264448548181
205403_at	IL1R2	0.0263835030034
209220_at	GPC3	0.0262780762959
217744_s_at	PERP	0.0262385507444
214724_at	DIXDC1	0.0260230335745
204675_at	SRD5A1	0.0259664944156
200974_at	ACTA2	0.0259173166932
214669_x_at	IGKC	0.0256172578878
206799_at	SCGB1D2	0.0256003309419
206066_s_at	RAD51C	0.0255765443034
205350_at	CRABP1	0.0255414082591
221911_at	ETV1	0.0254710017275
202466_at	PAPD7	0.025446471634
212717_at	PLEKHM1	0.0250628042992
203638_s_at	FGFR2	0.0249870853101
204562_at	IRF4	0.0249657640039
204719_at	ABCA8	0.0247698577726
201739_at	SGK1	0.0246715529061
203291_at	CNOT4	0.0244666563031
201859_at	SRGN	0.0244640999513
201069_at	MMP2	0.0244537308018
201589_at	SMC1A	0.0244518220698
209863_s_at	TP63	0.0244179320617
217767_at	C3	0.0243856502955
213629_x_at	MT1F	0.0243668908926
203453_at	SCNN1A	0.0242573512187
201792_at	AEBP1	0.0241194582368
219288_at	C3ORF14	0.0241183351152
218730_s_at	OGN	0.0240674527029
204154_at	CDO1	0.0240373732439
217739_s_at	NAMPT	0.0239219151295
203951_at	CNN1	0.0238518786442
218217_at	SCPEP1	0.023829693851
205551_at	SV2B	0.0237827689637
221796_at	NTRK2	0.0237812513578
209747_at	TGFB3	0.0237629493731
219087_at	ASPN	0.0236609326983
212386_at	TCF4	0.0235657760896
213878_at	PYROXD1	0.0235073156482
212730_at	SYNM	0.0234615767862
204846_at	CP	0.0234353225649
204337_at	RGS4	0.0233855463152
219961_s_at	PLK1S1	0.0233164343603
206002_at	GPR64	0.0233153968436
204788_s_at	PPOX	0.0233093401927
220615_s_at	FAR2	0.0232807576749
202307_s_at	TAP1	0.0230732378752
201360_at	CST3	0.0230494187815
201650_at	KRT19	0.0228566484206
208836_at	ATP1B3	0.0228255966146
211276_at	TCEAL2	0.0227930408879
205633_s_at	ALAS1	0.0227828151243
219696_at	DENND1B	0.0226839119026
204284_at	PPP1R3C	0.0226482343399
203569_s_at	OFD1	0.0226407095865
204326_x_at	MT1X	0.0226324896198
204540_at	EEF1A2	0.022584452355
214164_x_at	CA12	0.0225499796059
201744_s_at	LUM	0.0225026519844
205547_s_at	TAGLN	0.0224829270582
202897_at	SIRPA	0.0224475437066
