	gene_symbol	0.04
207944_at	OCM2	8.8940319169e-05
208565_at	MC5R	8.92648581113e-05
208309_s_at	MALT1	-9.00385187566e-05
206063_x_at	PPIL2	9.11331842874e-05
222056_s_at	FAHD2A	-9.15511089286e-05
212198_s_at	TM9SF4	9.19043795844e-05
212213_x_at	OPA1	9.19307130361e-05
211277_x_at	APP	9.25075089495e-05
215647_at	-666	-9.28360707038e-05
209814_at	ZNF330	9.32051673068e-05
209206_at	SEC22B	-9.32116590176e-05
208878_s_at	PAK2	-9.35783619893e-05
201933_at	CHMP1A	-9.36945104894e-05
37953_s_at	ACCN2	-9.49152019218e-05
205448_s_at	MAP3K12	-9.50831728895e-05
218353_at	RGS5	9.51282906283e-05
209077_at	TXN2	9.56172460502e-05
209938_at	TADA2A	-9.64843188593e-05
220731_s_at	NECAP2	9.73852915003e-05
217324_at	-666	-9.7518281759e-05
220559_at	EN1	9.84041175669e-05
216313_at	PCDHB17	9.85548304181e-05
215467_x_at	LOC647070	9.88405318795e-05
211880_x_at	PCDHGA1	-9.8930383429e-05
206530_at	RAB30	9.89719142977e-05
214230_at	CDC42	9.90832982907e-05
219223_at	C9ORF7	-9.91721739332e-05
207623_at	ABCF2	-0.000100044592717
220300_at	RGS3	0.000100124298812
222338_x_at	-666	0.000100201501712
217479_at	-666	-0.000100212868166
213384_x_at	PLCB3	-0.000100732439225
204008_at	DNAL4	-0.00010140069307
208314_at	RRH	-0.000101941008626
211903_s_at	MPL	-0.000102283075651
219775_s_at	-666	-0.0001023389529
221253_s_at	-666	0.000102584320091
221941_at	PAOX	0.000102654603396
209988_s_at	ASCL1	0.000102710997691
211046_at	KCNH6	0.00010282146786
206661_at	DBF4B	-0.000103431861192
201690_s_at	TPD52	0.000103480456262
208137_x_at	ZNF611	0.000103581541047
216147_at	-666	0.000103826924327
210166_at	TLR5	0.000103844731829
207698_at	C6ORF123	0.000104587141686
215936_s_at	KIAA1033	0.000104773029809
210842_at	NRP2	0.000104928263712
212769_at	TLE3	0.000105014417461
214849_at	KCTD20	-0.000105132957497
203522_at	CCS	-0.000105294837204
216571_at	-666	-0.000105464525556
221154_at	-666	-0.000106048136303
206614_at	GDF5	-0.000106701921124
206726_at	HPGDS	0.000107380571361
214618_at	CFLAR	0.000107546062318
212080_at	MLL	0.000107557750968
211389_x_at	KIR3DS1	0.000107600784333
205175_s_at	KHK	-0.000107888804258
216249_at	PVT1	0.000108071053452
207896_s_at	DLEC1	0.000108288207484
207884_at	GUCY2D	0.000108587993302
211673_s_at	MOCS1	-0.000109247546445
207797_s_at	LRP2BP	0.000109651223635
208452_x_at	MYO9B	-0.000109964518955
209869_at	ADRA2A	-0.000110558149152
214855_s_at	RALGAPA1	0.000110908050411
203587_at	ARL4D	-0.000111842894987
201579_at	FAT1	0.000111853393899
208087_s_at	ZBP1	-0.000112355132535
215326_at	PAK4	0.000112768211496
208711_s_at	CCND1	-0.000112775999448
206921_at	GLE1	0.000112803523366
202556_s_at	MCRS1	-0.000113357801316
201782_s_at	AIP	0.000113966421592
211282_x_at	TNFRSF25	0.000114162312405
220931_at	C13ORF44	-0.000114485670624
215974_at	-666	-0.000114749501198
209994_s_at	-666	-0.000114802646301
218186_at	RAB25	-0.000115329081905
211297_s_at	CDK7	0.000115654549643
208166_at	MMP16	-0.000115717597618
216282_x_at	POLR2C	0.000116031291046
210537_s_at	TADA2A	-0.000116142426595
218879_s_at	MTHFSD	0.000116315651048
59375_at	MYO15B	0.000116915840427
209940_at	PARP3	0.000117163606934
208428_at	TAP2	0.000118232758159
216928_at	TAL1	-0.000118383125423
210142_x_at	FLOT1	0.000118926412673
220938_s_at	GMEB1	0.000119136228832
218153_at	CARS2	-0.000120257428897
219835_at	PRDM8	-0.000120286623088
209026_x_at	TUBB	-0.000120403201397
204097_s_at	RBMX2	-0.000120849428779
209943_at	FBXL4	-0.000120994002057
215044_s_at	STAM2	-0.000121202706091
216001_at	PRAMEF12	0.000121347965643
201321_s_at	SMARCC2	0.000121443735542
203146_s_at	GABBR1	-0.000121559065691
202549_at	VAPB	-0.00012174599524
220996_s_at	SHCBP1L	0.000121778103378
210925_at	CIITA	0.000121782557033
206909_at	-666	-0.000121837104444
203682_s_at	IVD	-0.000122186391511
213078_x_at	LPCAT4	0.000122247422308
215079_at	-666	-0.000122358517272
205463_s_at	PDGFA	-0.000122559296148
51146_at	PIGV	-0.000122642250691
221041_s_at	SLC17A5	-0.000122774053484
201627_s_at	INSIG1	0.000123094506603
204392_at	CAMK1	0.000123116887824
207855_s_at	CLCC1	0.000123487282916
206863_x_at	-666	-0.000123501590199
208121_s_at	PTPRO	0.00012353481782
209733_at	MID2	0.000123599299294
216037_x_at	TCF7L2	-0.000123699558122
207909_x_at	-666	0.000124092098489
208317_at	XYLB	-0.000124501943435
53202_at	-666	0.000124732085534
217301_x_at	RBBP4	-0.000124823728175
222272_x_at	SCIN	-0.000124920308004
216133_at	TRD@	0.000125023832378
215925_s_at	CD72	0.00012512360574
220703_at	IDI2-AS1	-0.0001251648101
205716_at	SLC25A40	-0.000125235626534
208224_at	HOXB1	0.000125475027187
216270_at	ILVBL	0.000125601894092
208666_s_at	ST13	-0.000126221021004
206832_s_at	SEMA3F	-0.000126631671437
217662_x_at	-666	-0.000126792095311
220034_at	IRAK3	0.000126911264815
36475_at	GCAT	-0.000127097151845
220513_at	KHDC1L	-0.000127188605872
212006_at	UBXN4	0.000127519454035
210934_at	BLK	-0.000127579263218
208766_s_at	HNRNPR	0.000127986043839
38691_s_at	SFTPC	-0.000128124226374
216331_at	ITGA7	-0.000128815422512
218100_s_at	IFT57	0.00012910859226
205057_s_at	IDUA	-0.000129291248908
221117_at	-666	0.000129481770394
214213_x_at	LMNA	0.00012966979742
219384_s_at	ADAT1	-0.000130223242732
215977_x_at	GK	-0.000130396151828
202736_s_at	LSM4	-0.000130710245056
204427_s_at	TMED2	-0.000131021558105
215556_at	-666	0.000131650763591
207460_at	GZMM	0.000131657558877
209823_x_at	HLA-DQB1	0.000131778539823
205803_s_at	TRPC1	-0.000131871901484
213096_at	TMCC2	-0.000131933723566
216861_at	-666	-0.000132097609938
204283_at	FARS2	0.000132195188919
212835_at	FAM175B	0.000132389176248
220793_at	SAGE1	0.000132951256744
209534_x_at	AKAP13	-0.000133293712804
204027_s_at	METTL1	0.000133510887192
216167_at	LRRN2	0.000133949725627
200870_at	STRAP	-0.000134131710696
208181_at	HIST1H4H	0.000134146654551
221090_s_at	OGFOD1	0.000134252909806
207709_at	PRKAA2	0.00013428182322
221299_at	GPR173	-0.000134659508703
211694_at	TSSK1B	0.000134669699501
215508_at	BUB1	-0.00013494903264
212559_at	PRKAR1B	-0.000135002468682
216577_at	-666	-0.000135051461836
211382_s_at	TACC2	-0.000135422375583
206970_at	CNTN2	-0.0001354844808
205819_at	MARCO	0.000135768246362
208759_at	NCSTN	-0.000136332844809
216322_at	CD58	0.000136637385271
211402_x_at	NR6A1	-0.00013690895274
217888_s_at	ARFGAP1	-0.00013696117784
204996_s_at	CDK5R1	0.000137438924854
221388_at	OR1A1	-0.000137530753047
204819_at	FGD1	0.000137570444425
214035_x_at	LOC399491	0.000137735325774
217251_x_at	-666	0.000137784305089
221113_s_at	WNT16	0.000138012892304
40284_at	FOXA2	0.000138074216002
206502_s_at	INSM1	-0.000138409398312
214516_at	HIST1H4B	-0.000138556489918
202287_s_at	TACSTD2	0.000138838575147
217587_at	-666	-0.000139161539809
213691_at	-666	0.000139204308099
200617_at	MLEC	0.000139450837259
203586_s_at	ARL4D	-0.000139482794327
216799_at	-666	-0.000139609945463
212274_at	LPIN1	0.000139643506895
205237_at	FCN1	0.00013998227691
217485_x_at	PMS2P1	0.000140574961618
214878_at	-666	-0.000141231288423
207441_at	SMR3B	0.00014143367182
214361_s_at	RGS12	0.000141464233863
205279_s_at	GLRB	-0.000141578070302
210102_at	VWA5A	-0.000141619855645
207060_at	EN2	-0.000141693256448
208255_s_at	FKBP8	0.000142521344288
200814_at	PSME1	0.000142708792286
214723_x_at	ANKRD36	0.000142774108486
222185_at	PKNOX2	-0.000142782649955
214985_at	EXT1	0.000142828631689
218316_at	TIMM9	-0.000142895660158
206483_at	LRRC6	-0.000142971634615
213719_s_at	SMARCA4	-0.000143654958747
208577_at	HIST1H3C	0.000144433314123
217012_at	-666	0.000144576512045
210584_s_at	-666	-0.000144618982049
214801_at	-666	-0.000144838574502
215964_at	-666	-0.000145165611444
215705_at	PPP5C	0.000145303780566
214262_at	TRIP6	0.000145471676351
210070_s_at	-666	-0.00014569065371
219283_at	C1GALT1C1	-0.000145944143465
217793_at	RAB11B	0.000146186305277
212660_at	PHF15	-0.000147302590156
202944_at	NAGA	-0.00014764324557
213991_s_at	HS3ST1	0.000148034944414
218431_at	C14ORF133	-0.000148503845933
209570_s_at	D4S234E	0.00014868962205
217470_at	-666	-0.000148883804998
210197_at	ITPK1	0.000150083794404
216765_at	MAP2K5	-0.000150231121495
205580_s_at	HRH1	0.000150510550114
222105_s_at	NKIRAS2	-0.000150707607888
212785_s_at	LARP7	-0.000151785438625
209252_at	HARS2	-0.000151877833682
217495_x_at	CALCA	-0.000152085997115
205889_s_at	JAKMIP2	-0.000152224136926
49051_g_at	DTX3	-0.00015229431528
214105_at	SOCS3	-0.000152928129566
204522_at	DOM3Z	-0.000153016857299
220887_at	C14ORF162	-0.000153278653791
207594_s_at	SYNJ1	0.000153972295357
215050_x_at	MAPKAPK2	-0.000154640275569
200741_s_at	RPS27	0.000154781594899
208193_at	IL9	-0.000155128469263
218709_s_at	IFT52	0.000155571116086
207637_at	WSCD2	-0.000155739594624
202630_at	APPBP2	-0.000155796731837
213873_at	-666	-0.00015647851671
207599_at	MMP20	-0.000156804416463
203033_x_at	FH	0.000156889725159
202463_s_at	MBD3	-0.000157788625903
203802_x_at	NSUN5	-0.000157807293174
214260_at	COPS8	0.000157964299964
221809_at	RANBP10	0.00015797782669
210165_at	DNASE1	-0.000158039709332
220697_at	-666	-0.000158380469117
210410_s_at	-666	-0.000158478051848
215689_s_at	SHBG	-0.000158806587651
206677_at	KRT31	0.00015882669254
210610_at	CEACAM1	0.00015909438003
207895_at	NAALADL1	-0.000159207155758
211557_x_at	SLCO2B1	0.000159538983626
207785_s_at	RBPJ	-0.000160181641467
214477_at	MLLT1	-0.000160212530095
52255_s_at	COL5A3	-0.000160571962019
200988_s_at	PSME3	0.000160705520921
216570_x_at	-666	-0.000160972843184
212292_at	SLC7A1	0.000161124066179
219037_at	RRP15	-0.00016157275183
214899_at	ZNF780B	0.000161695852759
201400_at	PSMB3	-0.000161782979286
220023_at	APOBR	0.000161836486515
203024_s_at	C5ORF15	-0.000162426502543
205823_at	RGS12	0.000162468456508
201067_at	PSMC2	0.000162796622263
218799_at	GPN2	0.000162841916682
209177_at	NDUFAF3	-0.00016315587748
214190_x_at	GGA2	0.000163162260724
220884_at	-666	0.000163415474721
203472_s_at	SLCO2B1	-0.000163416672964
217925_s_at	C6ORF106	0.000163672707697
206791_s_at	PDE4C	-0.000164267721089
203723_at	ITPKB	0.000164344288889
215966_x_at	GK3P	0.00016448446475
221989_at	RPL10	0.000164785143095
209929_s_at	IKBKG	-0.000165279851592
214164_x_at	CA12	0.000165365510306
221326_s_at	TUBD1	0.00016551883377
203230_at	DVL1	-0.000165520566771
218612_s_at	TSSC4	0.000165576321281
217213_at	SLC6A2	-0.000165799649102
215605_at	NCOA2	0.000165878617551
214019_at	-666	-0.000166072791969
208568_at	MC2R	-0.000167049864831
32402_s_at	SYMPK	0.000167310789829
203982_s_at	ABCD4	-0.000167401455327
205558_at	TRAF6	0.000167548894693
219653_at	LSM14B	-0.000167628078284
207328_at	ALOX15	-0.000167778356367
216048_s_at	RHOBTB3	0.000167855515242
200624_s_at	MATR3	-0.000168131183833
202943_s_at	NAGA	-0.000168390438776
204827_s_at	CCNF	-0.000168838001628
219023_at	AP1AR	-0.000169020617339
205574_x_at	BMP1	0.000169038479822
217539_at	C18ORF25	-0.000169145591676
219456_s_at	RIN3	-0.000169518332238
203971_at	SLC31A1	0.000169573661354
202665_s_at	WIPF1	-0.000169942642018
213893_x_at	PMS2P5	0.000170109335252
215641_at	SEC24D	-0.000170193379509
205197_s_at	ATP7A	0.000170285028628
221812_at	FBXO42	-0.000170368157845
215344_at	-666	0.000170631044015
221005_s_at	PTDSS2	0.000170882874752
37408_at	MRC2	-0.000170978552061
203780_at	MPZL2	0.000171342294088
206939_at	DCC	-0.000171470770956
210057_at	SMG1	-0.000171776409741
210208_x_at	BAG6	-0.000171833111922
201221_s_at	SNRNP70	0.00017183690636
217304_at	SHMT1	-0.000172529365994
215174_at	FMO6P	-0.000172590256742
212356_at	KHNYN	0.000172752335873
214640_at	UNC93A	0.000173018140708
212469_at	NIPBL	0.000173267479591
216241_s_at	TCEA1	-0.000173855400486
214907_at	CEACAM21	0.000174033764682
212110_at	SLC39A14	0.000174353924154
200833_s_at	RAP1B	-0.000174448489044
216413_at	-666	-0.000174495988972
210417_s_at	PI4KB	0.000174615160102
201332_s_at	STAT6	0.000175816356098
217449_at	-666	0.000176855158187
214901_at	ZNF8	0.000176873434239
204721_s_at	DNAJC6	0.000176943531087
215945_s_at	TRIM2	0.00017705694507
204583_x_at	KLK3	-0.000177564018404
220166_at	CNNM1	0.000177665345038
211865_s_at	FZR1	-0.00017774240679
214724_at	DIXDC1	0.000178023020704
203325_s_at	COL5A1	-0.000178140390111
220860_at	PURG	0.000178584119624
215620_at	RREB1	0.000178614944638
207047_s_at	-666	-0.000178620285766
207879_at	-666	-0.000178889508912
208915_s_at	GGA2	0.000179055788501
216364_s_at	AFF2	-0.000179639615926
216513_at	DCT	-0.000179772758184
214717_at	PKI55	0.000180086738715
222187_x_at	G3BP1	-0.000180486464777
211099_s_at	CNGB1	0.000180502315135
203794_at	CDC42BPA	0.000180561559027
207312_at	PHKG1	-0.000181240951535
217162_at	TSPY1	-0.000181247808395
209435_s_at	ARHGEF2	0.000181892839674
219152_at	PODXL2	-0.000181933287449
206069_s_at	ACADL	0.000182293617285
220481_at	GPR75	0.000182553666154
209790_s_at	CASP6	0.000182598544311
211484_s_at	DSCAM	0.000183223792068
209296_at	PPM1B	-0.000183600621004
