concentration,MCF10A-GM_(Broad)_72_R1,MCF10A-GM_(HMS)_72_R1,MCF10A-H2B_(HMS)_72_R1,MCF10A-HMS_(HMS)_72_R1,MCF10A-OHSU_(HMS)_72_R1,MCF10A-GM_(HMS)_72_R2,MCF10A-H2B_(HMS)_72_R2,MCF10A-HMS_(HMS)_72_R2,MCF10A-OHSU_(HMS)_72_R2,MCF10A-GM_(HMS)_72_R3,MCF10A-H2B_(HMS)_72_R3,MCF10A-HMS_(HMS)_72_R3,MCF10A-OHSU_(HMS)_72_R3,MCF10A-GM_(DToxS)_72_R1,MCF10A-GM_(DToxS)_72_R2,MCF10A-GM_(MEP)_72_R1,MCF10A-GM_(MEP)_72_R2,Median
6.3095734448e-05,0.995201366738,0.998250066898,0.999128784894,0.992561271006,0.997826256091,0.999983415805,0.999528092745,0.996084543702,0.999272854643,0.999785203898,0.998688953498,0.997005389138,0.997924806869,0.999762921566,0.970712959967,0.926252261148,0.952157505432,0.952157505432
7.07945784384e-05,0.994832591308,0.998091892672,0.999049274425,0.99190214797,0.997659379865,0.9999802956,0.999483586856,0.995721762048,0.99920667682,0.999757081565,0.998575662908,0.996765774104,0.997733368643,0.999713636506,0.968329293545,0.923785073693,0.950214290618,0.950214290618
7.94328234724e-05,0.994435609586,0.997919446023,0.998962514221,0.991185147747,0.997479721418,0.999976588362,0.999434885717,0.995325523807,0.999134481129,0.999725278201,0.998452596718,0.996507044439,0.997524308803,0.999654109032,0.965756780487,0.92123954404,0.94819500316,0.94819500316
8.91250938134e-05,0.994008285564,0.997731443792,0.998867844529,0.990405285278,0.997286306245,0.999972183651,0.999381594295,0.994892773842,0.999055721288,0.999689312233,0.998318913954,0.996227685015,0.997296012775,0.99958221204,0.962981328865,0.918613468798,0.94609690074,0.94609690074
0.0001,0.993548324889,0.997526488339,0.998764545805,0.989557164039,0.997078086275,0.999966950253,0.999323280439,0.9944201839,0.998969801606,0.99964863916,0.998173701755,0.995926062222,0.997046719488,0.999495377354,0.959987941159,0.915904601847,0.94391716162,0.94391716162
0.00011220184543,0.993053263664,0.997303057497,0.998651833334,0.988634945392,0.996853934432,0.999960732272,0.999259471415,0.993904129329,0.99887607255,0.999602643345,0.998015969305,0.995600414965,0.996774508365,0.999390504578,0.956760680882,0.913110654869,0.941652883986,0.941652883986
0.000125892541179,0.992520456555,0.997059493677,0.998528851385,0.987632316272,0.996612638815,0.999953344488,0.999189650112,0.993340664038,0.99877382592,0.999550628746,0.997844641282,0.995248845029,0.996477285202,0.999263851249,0.953282642562,0.910229298004,0.939301085448,0.939301085448
0.000141253754462,0.991947064151,0.996793992052,0.998394666851,0.986542455251,0.996352896472,0.999944566842,0.999113250901,0.992725493603,0.998662289595,0.999491808451,0.997658550754,0.99486930677,0.99615276687,0.999110900535,0.949535926145,0.907258160638,0.936858702708,0.936858702708
0.000158489319246,0.991330039577,0.996504587758,0.998248262333,0.985357997051,0.996073306735,0.999934137887,0.999029655108,0.992053946442,0.998540621826,0.999425292851,0.997456431522,0.994459596083,0.995798464738,0.998926201964,0.945501617037,0.904194832322,0.934322591427,0.934322591427
0.000177827941004,0.990666114306,0.99618914204,0.998088528611,0.984070995592,0.995772364106,0.999921747009,0.998938186076,0.991320942975,0.998407905023,0.999350076293,0.997236909825,0.994017338623,0.995411666743,0.998703179845,0.941159773174,0.90103686385,0.931689526293,0.931689526293
0.000199526231497,0.989951783166,0.99584532725,0.997914256479,0.982672885767,0.995448450651,0.99990702518,0.99883810377,0.990520962711,0.998263139005,0.99926502201,0.996998495399,0.993539977236,0.994989417989,0.998433903015,0.936489420687,0.897781768479,0.928956201324,0.928956201324
0.000223872113857,0.989183288511,0.995470610636,0.997724127856,0.981154444118,0.995099827883,0.999889533983,0.998728598891,0.989648009217,0.998105233666,0.999168845111,0.996739571815,0.993024758543,0.994528499805,0.998108808409,0.931468559907,0.894427023321,0.926119230417,0.926119230417
0.000251188643151,0.988356603549,0.995062236824,0.997516706145,0.979505748721,0.994724628106,0.999868752574,0.998608786447,0.988695572933,0.997933001002,0.999060093389,0.99645838606,0.992468718673,0.994025407144,0.997716369627,0.926074183664,0.890970070907,0.923175148168,0.923175148168
0.000281838293126,0.987467414803,0.99461720891,0.99729042576,0.977716138623,0.994320845185,0.999844062199,0.998477698746,0.987656591837,0.997745146461,0.998937125676,0.996153037306,0.991868668069,0.993476324227,0.997242700164,0.920282309979,0.887408320928,0.920120410996,0.920120410996
0.000316227766017,0.986511103723,0.994132268069,0.997043580773,0.975774173299,0.993886324725,0.999814727804,0.998334277749,0.986523409999,0.997540259551,0.998798087435,0.995821464812,0.991221175363,0.992877098343,0.996671079374,0.914068031469,0.883739152175,0.916951398574,0.916951398574
0.000354813389234,0.985482727439,0.993603871596,0.996774312593,0.973667592665,0.993418753609,0.999779876203,0.998177366738,0.985287734086,0.997316803648,0.998640883246,0.995461434894,0.99052255027,0.992223211689,0.995981387418,0.907405583886,0.879959914668,0.913664415613,0.913664415613
0.000398107170553,0.984376998676,0.993028169276,0.99648059662,0.971383278355,0.9929156489,0.999738470159,0.998005701225,0.983940587962,0.997073104956,0.998463145812,0.995070526922,0.989768825481,0.991509751173,0.995149433702,0.90026843638,0.876067932006,0.910255694008,0.910255694008
0.000446683592151,0.983188264866,0.992400978003,0.996160227796,0.968907217065,0.992374346033,0.999689277616,0.997817899056,0.98247226556,0.996807340535,0.998262201061,0.994646118269,0.988955737523,0.990731376086,0.994146161547,0.892629406119,0.872060503922,0.906721395391,0.906721395391
0.000501187233627,0.981910486493,0.991717754542,0.995810804964,0.966224466941,0.991791986322,0.999630835176,0.997612449635,0.980872282306,0.996517525336,0.998035028864,0.994185368152,0.988078706586,0.989882283573,0.992936710411,0.884460799938,0.86793490908,0.903057614091,0.903057614091
0.00056234132519,0.980537214748,0.990973566372,0.995429713956,0.963319128183,0.991165503712,0.99956140477,0.997387702186,0.979129325443,0.996201498184,0.997778218868,0.993685200317,0.98713281529,0.988956171827,0.991479316191,0.875734585605,0.863688408094,0.899260380564,0.899260380564
0.00063095734448,0.979061568556,0.990163060501,0.99501410933,0.960174319175,0.990491610783,0.99947892225,0.99714185299,0.977231203734,0.99585690661,0.997487920853,0.993142284492,0.986112786412,0.987946200988,0.98972403038,0.866422595172,0.859318246797,0.895325665283,0.895325665283
0.000707945784384,0.9774762111,0.989280430209,0.994560894658,0.956772159729,0.989766783972,0.999380936421,0.996872931506,0.975164797125,0.995481190469,0.997159788994,0.992553016555,0.98501295958,0.9868449517,0.987611241047,0.856496762547,0.854821659763,0.891249383153,0.891249383153
0.000794328234724,0.97577332598,0.988319379648,0.994066701278,0.953093763179,0.988987248006,0.99926453676,0.996578785289,0.972916007121,0.995071564269,0.996788919344,0.991913497369,0.983827266971,0.985644381366,0.985069983568,0.845929397066,0.850195874089,0.887027398449,0.887027398449
0.000891250938134,0.973944593151,0.987273086261,0.993527865415,0.949119239364,0.988148959529,0.999126267762,0.996257063615,0.970469708785,0.994624998106,0.996369779777,0.991219510213,0.982549208053,0.984335778142,0.982016038417,0.834693494224,0.845438113442,0.882655530324,0.882655530324
0.001,0.971981164875,0.986134161,0.992940403587,0.944827710711,0.987247589929,0.99896202747,0.995905199714,0.96780970546,0.99413819715,0.995896131598,0.990466496791,0.981171823465,0.982909712766,0.978349828903,0.822763083986,0.840545602381,0.878129558914,0.878129558914
0.0011220184543,0.969873641908,0.98489460637,0.992299986196,0.940197343923,0.986278507359,0.998766947374,0.995520391506,0.964918687549,0.993607579574,0.995360941946,0.989649531751,0.979687668114,0.981355988408,0.973954156228,0.810113616135,0.835515570963,0.873445232052,0.873445232052
0.00125892541179,0.967612050229,0.983545772319,0.991601909231,0.935205399939,0.985236757974,0.998535250321,0.995099580742,0.961778196915,0.99302925286,0.994756286078,0.988763295711,0.978088783629,0.979663588754,0.968691845617,0.796722380987,0.830345259626,0.868598272642,0.868598272642
0.00141253754462,0.96518581865,0.982078310086,0.990841063991,0.929828305098,0.984117046412,0.998260082567,0.994639430434,0.958368598749,0.992398988401,0.994073238572,0.987802046771,0.976366670344,0.977820624659,0.962403429385,0.782568962417,0.825031924375,0.863584386691,0.863584386691
0.00158489319246,0.962583757713,0.980482124143,0.990011904762,0.924041746526,0.982913715551,0.997933315474,0.994136300464,0.954669063039,0.991712194312,0.993301752458,0.986759590519,0.974512259002,0.975814279803,0.954905064224,0.767635718623,0.819572842248,0.858399272054,0.858399272054
0.00177827941004,0.959794040331,0.978746322438,0.989108414403,0.91782079492,0.981620725599,0.997545311617,0.993586221263,0.950657558079,0.990963886402,0.99243052529,0.98562924855,0.972515882454,0.973630755887,0.945986973984,0.751908284332,0.813965317085,0.853038627879,0.853038627879
0.00199526231497,0.956804184727,0.976859165228,0.988124067773,0.911140057867,0.980231632602,0.997084649335,0.992984865438,0.946310858802,0.990148657243,0.991446851169,0.984403825572,0.970367247654,0.971255218079,0.935412826342,0.735376086345,0.808206685598,0.847498164804,0.847498164804
0.00223872113857,0.953601040267,0.974808012878,0.987051793014,0.903973866793,0.978739566457,0.996537798877,0.992327517252,0.941604573031,0.989260643288,0.990336457825,0.983075575156,0.968055408315,0.968671741557,0.922920588255,0.71803286245,0.802294323726,0.841773615896,0.841773615896
0.00251188643151,0.950170776891,0.972579273121,0.985883930671,0.896296500348,0.977137208552,0.995888742433,0.991609039834,0.936513189078,0.988293490027,0.989083327948,0.981636164295,0.965568738683,0.965863260218,0.908225548306,0.699877171861,0.796225653299,0.835860748369,0.835860748369
0.00281838293126,0.946498878921,0.970158348368,0.984612190713,0.88808244667,0.975416769193,0.995118529425,0.990823840039,0.931010148414,0.987240315176,0.98766950418,0.980076636906,0.962894908934,0.962811518804,0.891026318347,0.680912883667,0.789998148984,0.829755376067,0.829755376067
0.00316227766017,0.942570144105,0.967529583861,0.983227607536,0.879306706365,0.973569964995,0.994204757584,0.989965830856,0.9250679474,0.986093669933,0.986074877446,0.97838737653,0.960020862795,0.959497029968,0.87101468848,0.661149628285,0.783609345523,0.823453372735,0.823453372735
0.00354813389234,0.938368688876,0.964676217562,0.981720493093,0.869945137186,0.971587996465,0.993120969625,0.989028391311,0.918658272221,0.984845498366,0.984276958724,0.976558068512,0.956932798098,0.955899038069,0.847890143587,0.640603195848,0.777056845251,0.816950686076,0.816950686076
0.00398107170553,0.933877960868,0.961580332917,0.980080388357,0.859974840348,0.969461526039,0.991835954881,0.988004323804,0.911752171296,0.983487095049,0.982250634894,0.974577662034,0.953616151052,0.951995491763,0.821379574042,0.61929586487,0.770338325883,0.810243352573,0.810243352573
0.00446683592151,0.929080759833,0.958222815813,0.978296013403,0.849374587034,0.967180656887,0.990312945298,0.986885808873,0.904320269337,0.982009061124,0.979967910089,0.972434332441,0.950055585139,0.947763027798,0.791262143197,0.597256644618,0.763451548565,0.803327513087,0.803327513087
0.00501187233627,0.923959268191,0.954583317301,0.976355216485,0.838125282031,0.96473491286,0.988508695959,0.985664357404,0.896333027009,0.980401259013,0.97739763492,0.970115444438,0.94623498566,0.943176968755,0.757398354703,0.574521415413,0.756394366168,0.796199429198,0.796199429198
0.0056234132519,0.918495092522,0.950640223922,0.974244922598,0.82621045955,0.962113219985,0.986372442225,0.98433076034,0.887761049691,0.978652766104,0.974505227247,0.967607516798,0.942137461068,0.938211337822,0.719761119577,0.551132952738,0.749164731824,0.788855500268,0.788855500268
0.0063095734448,0.912669317351,0.946370637732,0.971951082136,0.813616804149,0.959303890026,0.983844729233,0.982875036038,0.878575448095,0.976751827829,0.971252389749,0.964896189398,0.937745352345,0.932838894044,0.678465220428,0.527140823494,0.741760707662,0.781292281196,0.781292281196
0.00707945784384,0.906462572644,0.941750368464,0.969458620393,0.800334687405,0.956294606639,0.980856115449,0.981286375453,0.868748252429,0.974685810637,0.967596831564,0.961966193492,0.933040251804,0.927031191831,0.633790347663,0.502601146112,0.734180473748,0.773506500819,0.773506500819
0.00794328234724,0.899855116436,0.936753940548,0.966751388867,0.786358708595,0.953072414777,0.977325761356,0.979553085431,0.858252880435,0.972441155525,0.963492003692,0.958801326335,0.928003032825,0.920758668816,0.586192325255,0.477576210279,0.726422337192,0.765495080912,0.765495080912
0.00891250938134,0.892826933976,0.931354618036,0.963812119449,0.771688225307,0.94962371405,0.973159928181,0.977662530515,0.847064657775,0.970003332917,0.958886860794,0.9553844314,0.922613892107,0.913990766392,0.536297750587,0.452133956748,0.718484741404,0.757255155729,0.757255155729
0.01,0.885357854751,0.925524450806,0.960622382866,0.756327857755,0.945934256833,0.968250431266,0.975601073758,0.835161387089,0.967356799852,0.953725665472,0.951697385641,0.916852406156,0.906696087463,0.48487932628,0.426347322788,0.710366275458,0.74878409201,0.74878409201
0.011220184543,0.8774276886,0.919234345709,0.95716255293,0.740287948741,0.941989152011,0.96247311985,0.973354017221,0.822523959457,0.964484960637,0.94794785507,0.947721095426,0.910697603746,0.898842595939,0.432812486009,0.400293464064,0.70206568355,0.740079509386,0.740079509386
0.0125892541179,0.86901638198,0.912454166563,0.953411778452,0.723584959987,0.937772875314,0.955686491185,0.970905542964,0.809136999071,0.96137013232,0.941487995433,0.943435502992,0.904128056169,0.89039786245,0.381017774177,0.374052868817,0.693581874499,0.731139301077,0.731139301077
0.0141253754462,0.860104195197,0.905152867116,0.949347964939,0.706241784962,0.933269287314,0.947730593362,0.968238655582,0.794989528768,0.957993516585,0.934275850864,0.938819605441,0.897121987058,0.881329360404,0.330396701505,0.347708384833,0.684913931275,0.721961654803,0.721961654803
0.0158489319246,0.850671901095,0.897298661184,0.944947768497,0.688287958779,0.928461660193,0.938426428367,0.965335127527,0.780075640729,0.954335179916,0.926236604315,0.933851488529,0.889657403508,0.871604815966,0.281770372824,0.321344183556,0.676061120485,0.712545073781,0.712545073781
0.0177827941004,0.840701005293,0.888859234167,0.940186604702,0.669759747093,0.923332714507,0.927576133516,0.962175448746,0.76439515345,0.950374044139,0.917291266499,0.928508377654,0.881712250112,0.861192614665,0.235829508654,0.29504468853,0.667022901808,0.7028883977,0.7028883977
0.0199526231497,0.830173987572,0.879801999956,0.935038675492,0.650700098557,0.917864667189,0.91496429127,0.95873878243,0.747954233035,0.946087889757,0.907357316459,0.922766708636,0.873264587299,0.850062266119,0.193101801321,0.26889349703,0.657798937304,0.692990823531,0.692990823531
0.0223872113857,0.819074563409,0.870094406877,0.929477017467,0.63115844907,0.912039292117,0.900360785832,0.955002929018,0.730765954444,0.941453374768,0.896349618461,0.916602220998,0.864292795106,0.83818492677,0.153938786892,0.242972324008,0.648389100577,0.682851926052,0.682851926052
0.0251188643151,0.807387963995,0.859704295679,0.92347357526,0.611190370906,0.90583799455,0.883525674843,0.950944300931,0.712850776667,0.936446071933,0.884181660096,0.909990076504,0.854775803069,0.825533978505,0.118520752192,0.217359996499,0.638793485722,0.672471677915,0.672471677915
0.0281838293126,0.79510123229,0.848600311703,0.916999303909,0.590857065476,0.899241900769,0.864216553172,0.94653791089,0.694236905203,0.931040527762,0.87076715292,0.902905005761,0.844693346446,0.812085658586,0.0868755673437,0.192131524295,0.629012416012,0.661850469123,0.661850469123
0.0316227766017,0.782203531848,0.836752372086,0.910024304307,0.570224704874,0.892231964177,0.842198822449,0.941757377093,0.67496051609,0.9252103467,0.85602202867,0.89532148554,0.834026248335,0.797819733506,0.0589061459838,0.16735726929,0.619046452278,0.650989125729,0.650989125729
0.0354813389234,0.768686464224,0.824132187319,0.902517995944,0.549363633936,0.884789089024,0.817259108608,0.936574948901,0.655065818008,0.918928304193,0.839866849769,0.887213949302,0.822756726481,0.782720206149,0.0344213683366,0.143102231606,0.608896400918,0.63988892761,0.63988892761
0.0398107170553,0.754544389863,0.810713834485,0.894449331062,0.528347451079,0.876894272807,0.789221755632,0.930961557098,0.634604933085,0.912166492422,0.822229631281,0.878557033039,0.810868722692,0.766776042271,0.0131663153204,0.119425465679,0.598563321483,0.628551625119,0.628551625119
0.0446683592151,0.739774746465,0.796474377184,0.885787054159,0.507251992064,0.868528768133,0.757967847325,0.924886893174,0.61363758266,0.904896502507,0.803049042032,0.869325858043,0.798348251773,0.749981898697,-0.00515095849323,0.0963796343353,0.588048533782,0.616979454456,0.616979454456
0.0501187233627,0.724378357911,0.781394524467,0.876500010362,0.486154245734,0.859674264609,0.723455583722,0.918319522388,0.592230571455,0.897089646832,0.78227791528,0.859496351478,0.785183765763,0.732338832277,-0.0208375471176,0.074010703631,0.577353624457,0.605175151569,0.605175151569
0.056234132519,0.708359726077,0.765459318147,0.866557505496,0.465131234299,0.850313090914,0.685740132843,0.911227035632,0.570457071995,0.888717224847,0.759886955333,0.849045604756,0.771366528118,0.713854965469,-0.0341990824511,0.0523577763764,0.566480452957,0.5931419644,0.5931419644
0.063095734448,0.691727297233,0.748658834688,0.85592971971,0.444258892586,0.840428436819,0.644990427421,0.903576245237,0.548395720127,0.879750835164,0.735868478527,0.837952268525,0.756890991221,0.69454608197,-0.0455280522456,0.0314530578404,0.555431156863,0.580883663318,0.580883663318
0.0707945784384,0.674493694286,0.730988884669,0.844588175238,0.423610980746,0.830004594344,0.601499977425,0.895333429822,0.526129541784,0.870162735994,0.71023997955,0.826196981765,0.741755169414,0.674436124216,-0.0550963213143,0.0113219434508,0.544208156508,0.568404549545,0.568404549545
0.0794328234724,0.656675905951,0.712451689748,0.832506257167,0.40325806313,0.819027216676,0.555688841806,0.886464633042,0.503744739778,0.859926254892,0.68304727337,0.813762830863,0.72596099863,0.653557564239,-0.0631509891887,-0.00801678458718,0.532814158839,0.555709461432,0.555709461432
0.0891250938134,0.638295424103,0.693056514315,0.81965978406,0.38326658265,0.807483592737,0.50809461398,0.87693602056,0.481329376944,0.849016247395,0.654366936565,0.800635832754,0.709514672665,0.631951620477,-0.0699127357026,-0.026550666865,0.521252160455,0.542803778411,0.542803778411
0.1,0.619378321027,0.672820226889,0.806027622869,0.363698055086,0.795362934559,0.459351648436,0.866714298721,0.458971997706,0.837409602385,0.624307767508,0.78680543433,0.692426945419,0.609668295934,-0.0755759110037,-0.0442731988387,0.509525449797,0.529693422495,0.529693422495
0.11220184543,0.599955259202,0.651767765053,0.791592339782,0.344608401967,0.782656673776,0.410159602685,0.855767197165,0.436760233597,0.825085789961,0.593011009522,0.772265018226,0.674713387904,0.586766217695,-0.0803097659929,-0.0611834020928,0.497637608413,0.516384857182,0.516384857182
0.125892541179,0.580061427504,0.629932477561,0.776340875665,0.326047434172,0.7693587627,0.361244294614,0.844064015915,0.414779439156,0.812027445201,0.56064913889,0.757012403141,0.656394588767,0.563312264097,-0.0842603605755,-0.0772853512152,0.485592511278,0.502885083671,0.502885083671
0.141253754462,0.559736399379,0.60735631844,0.760265231545,0.308058491758,0.755465974578,0.313315379304,0.831576235355,0.393111402944,0.798220978524,0.527423110182,0.741050324934,0.637496287405,0.539380973734,-0.087552813073,-0.0925876718392,0.473394326117,0.489201634273,0.489201634273
0.158489319246,0.539023910559,0.584089870645,0.743363146399,0.290678239162,0.740978196811,0.267025997669,0.818278184808,0.371833174177,0.783657200529,0.493558068833,0.724386883053,0.618049429609,0.515053739561,-0.0902936577375,-0.107103024106,0.461047511702,0.475342562969,0.475342562969
0.177827941004,0.517971556176,0.56019218108,0.725638746513,0.273936609158,0.725898710141,0.222939145639,0.804147762332,0.351016039113,0.768331946268,0.459297673611,0.707035935674,0.598090137066,0.490417801059,-0.092573157721,-0.120847584193,0.448556815083,0.46131643305,0.46131643305
0.199526231497,0.496630409631,0.535730394656,0.707103143094,0.257856884068,0.710234446203,0.181504179857,0.789167194765,0.330724673435,0.75224668111,0.424897303399,0.689017426146,0.577659583963,0.465565057291,-0.0944674804477,-0.133840534759,0.435927267754,0.447132301825,0.447132301825
0.223872113857,0.475054568149,0.510779182253,0.687774952911,0.24245589897,0.693996215367,0.143045004481,0.773323823145,0.311016487866,0.735409067827,0.390616535322,0.670357623407,0.556803776379,0.440590732791,-0.0960406847246,-0.146103573283,0.423164180697,0.432799702393,0.432799702393
0.251188643151,0.453300632536,0.485419965691,0.667680715793,0.227744348966,0.677198896582,0.107759575818,0.756610894609,0.29194117507,0.717833472557,0.356711357718,0.651089259817,0.535573232982,0.415591936098,-0.0973464978762,-0.157660445419,0.410273138337,0.41832862252,0.41832862252
0.281838293126,0.431427131036,0.459739951679,0.646855183074,0.213727181108,0.659861580963,0.0757288499716,0.739028337826,0.273540456953,0.699541386066,0.323426609905,0.631251551619,0.514022568772,0.390666156638,-0.0984298800897,-0.168536508741,0.39725999136,0.403729480677,0.403729480677
0.316227766017,0.409493899276,0.433830995619,0.625341452743,0.200404051147,0.642007661253,0.0469324246702,0.720583495385,0.255848023449,0.680561736519,0.290989116345,0.610890089934,0.49220998697,0.36590974905,-0.0993283848058,-0.178758330594,0.384130848437,0.389013099319,0.389013099319
0.354813389234,0.387561430026,0.407788324488,0.603190930292,0.187769825732,0.623664859986,0.0212679128022,0.701291783517,0.238889647137,0.660931070961,0.259601909747,0.59005659386,0.470196687531,0.341416454814,-0.100073330576,-0.188353322369,0.370892066834,0.374190675541,0.374190675541
0.398107170553,0.365690207648,0.381709155244,0.580463099098,0.175815111937,0.604865190283,-0.00142860904002,0.681177247543,0.222683452838,0.640693585076,0.229439827323,0.568808521702,0.448046204025,0.317276008899,-0.100690802983,-0.197349411233,0.357550241935,0.35927374924,0.35927374924
0.446683592151,0.34394004275,0.35569125068,0.557225090506,0.164526797758,0.585644844631,-0.0213631231728,0.660272980824,0.207240317876,0.619900984592,0.20064663349,0.547208541505,0.425823683495,0.293572874479,-0.101202506156,-0.205774749318,0.344112195718,0.344274168971,0.344274168971
0.501187233627,0.322369422518,0.329831458016,0.533551051399,0.153888589377,0.566044008793,-0.0387665029404,0.638621376046,0.192564376775,0.598612166949,0.173333689011,0.525323867646,0.403595126256,0.270385141816,-0.101626483002,-0.213657459537,0.330584964189,0.329204055684,0.329204055684
0.56234132519,0.301034891611,0.304224276421,0.509521315596,0.143881533298,0.546106600058,-0.0538803396789,0.616274180747,0.178653603856,0.576892718277,0.147580067426,0.503225475851,0.381426604317,0.247783618841,-0.101977722027,-0.221025416506,0.316975783841,0.314075764582,0.314075764582
0.63095734448,0.279990477283,0.278960498134,0.485221394317,0.134484513876,0.525879931293,-0.0669459350152,0.593292334068,0.165500448102,0.554814228222,0.12343392664,0.480987214463,0.359383477994,0.225831131359,-0.102268667001,-0.227906060599,0.303292077176,0.298901845332,0.298901845332
0.707945784384,0.259287170683,0.254125963901,0.46074080977,0.125674719021,0.505414304696,-0.0781962771086,0.569745568894,0.153092496591,0.532453433153,0.100914883102,0.458684834581,0.337529630385,0.204582040987,-0.102509643916,-0.234326242789,0.289541437337,0.283695000907,0.283695000907
