agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Trametinib	0.01	24	cytosol	-0.233957890724659	-0.491920225357465	-0.0681772198877672	0.175288795355598	0.3447084026351	-0.111071698675113	0.830136521901737	-0.327797303265396	-0.138193436482279	0.212336245164106	-0.554765927696291	-0.0748884953800763	-0.270567949526822	0.169803083575921	0.242257748080602	-0.791769948861102	-0.3300382503342	-0.46876938348452	-0.503346862749104	-0.343903586306951	-0.0353877239334007
Trametinib	3e-04	24	cytosol	-0.282337835515602	-0.248829072782886	-0.0572674871266786	-0.27299219319337	0.0545273641452269	-0.123981024872758	0.393976024688081	-0.235146621229193	-0.162151146937294	-0.206780412541408	-0.167465714269803	-0.126172466759313	-0.23987989200721	-0.0880552726934951	-0.125346234244818	-0.338107081743537	-0.226604557052113	-0.277348965780959	0.0262270030213292	-0.318850681897736	-0.196362580412275
Trametinib	0.001	24	cytosol	-0.373946695560251	-0.282216259399457	-0.0424313261619083	-0.259124067858086	0.334538009225605	-0.0295470438695376	0.279229960556811	-0.188175905954638	-0.205369235690128	-0.147497102410997	-0.143374478310546	-0.1009866287188	-0.122565438003231	0.0452993742989978	0.111825381180452	-0.666004087861667	-0.240303188332648	-0.277724874339954	0.128873914816983	-0.208651671863678	-0.135877040847418
Trametinib	0.0031623	24	cytosol	-0.211670977300115	-0.3894224390848	-0.0638134701076342	-0.0356631940002621	0.334548313020872	-0.0740279497256169	0.489269113746246	-0.206117326927999	-0.166523173650222	-0.0542638623907593	-0.45529648721703	-0.102252645482988	-0.175962065774144	0.403483093687493	0.315802030657921	-0.769477514264859	-0.248624992434797	-0.402724637587953	-0.291623645294438	-0.251345160788389	-0.167948333269383
Trametinib	0.31623	24	cytosol	-0.338281646831606	-0.536875575288323	-0.0842618347855587	-0.216624776676215	-0.0510024955348629	-0.136469373055465	0.0843542193276799	-0.357346326594998	-0.21868502984653	-0.055520410100236	-0.634887333751251	-0.141897817341945	-0.266182733212041	0.0331682773645136	0.414584331587284	-0.946297220601192	-0.506724863064636	-0.502117295173795	-0.619126159617013	-0.455034677498664	0.0973777224450462
Trametinib	0.1	24	cytosol	-0.32523954712046	-0.518754855566684	-0.0764883131269584	-0.170001523913032	-0.414770243995137	-0.142731000850728	-0.163844602748017	-0.401677467654299	-0.213874557412303	-0.153703187033153	-0.667309642816757	-0.146717044385718	-0.318116434956105	0.0462709451103933	0.246509896667452	-0.797930136009658	-0.43609011192259	-0.510980556945019	-0.662527039826486	-0.510299788013705	0.441531412571757
Trametinib	0.031623	24	cytosol	-0.40812436309365	-0.521093528545967	-0.0814494969794413	-0.239044327456989	-0.520265937787041	-0.169569026763041	-0.22203921041947	-0.420943696461222	-0.215767032058136	-0.166819259971431	-0.661746296060212	-0.160961532744862	-0.345561945109051	-0.310559008944278	0.124539704029168	-0.812629796323609	-0.492816121760709	-0.523480092374471	-0.697838269300557	-0.545003202349971	0.16733599863844
Trametinib	0.01	24	nucleus	0.563299602539161	-0.502177550230152	-0.106490375052063	0.486282617561994	-0.994623619536229	-0.885985414687676	-0.16066114916294	0.0470583598054601	-0.0527163770891713	-0.098006490075012	-0.709217978178107	-0.348970930277839	-0.523554334448093	1.04826869026043	-0.285952768916842	-1.05407978956852	-0.549078087144708	-0.839032461053483	-0.759902256332219	-0.785723696637789	0.00565212598207956
Trametinib	3e-04	24	nucleus	0.28356635990902	0.0503911583505869	-0.0626094754227256	-0.292994806525422	-0.964868244987362	-0.780369913447512	-0.746363909617993	0.0412921504688323	-0.256978954797179	-0.434839867672963	-0.652441028326993	-0.418359603090609	-0.573549793596119	-0.39143483501504	-0.963957592264538	-0.878939070484647	-0.491105748132012	0.0664803499444993	-0.729918703265095	-0.442718007317012	-0.779591440362417
Trametinib	0.001	24	nucleus	0.240048407128343	-0.0400060670890999	-0.0529467039901608	-0.346191791920828	-0.959183735772616	-0.760647005497624	-0.706984769827545	0.102022473414311	-0.250456282445587	-0.401188407235976	-0.549446666050599	-0.411041595409314	-0.568371874429372	-0.310525387785566	-0.832593379544605	-0.987266370707933	-0.481185140318762	-0.0406153932309517	-0.695991647516904	-0.358356417371739	-0.614612558041103
Trametinib	0.0031623	24	nucleus	0.304171668077881	-0.175325701931272	-0.0797248646951862	-0.0698952106409996	-0.949811073891786	-0.773853773539638	-0.556158754279524	0.236524082671167	-0.103130048974699	-0.206486867489709	-0.592589982172767	-0.365750926726603	-0.500071615164968	0.0482866657175235	-0.517658952909249	-1.05118532379449	-0.425364826408751	-0.16260325770546	-0.720609554951533	-0.428508064212134	-0.294269311443657
Trametinib	0.31623	24	nucleus	0.165426739994628	-0.700102696351203	-0.157427758170891	-0.0543638051519223	-1.09973403800115	-0.944012724946005	-0.415616346155163	0.108569759937454	-0.133149644720707	0.216563549172919	-0.704848889980738	-0.430219966675389	-0.597478491399402	0.124183467167434	-0.00417052229974998	-1.00783383974479	-0.636473732441023	-0.877082606056153	-0.763888569968681	-0.901554998362554	0.385466767644131
Trametinib	0.1	24	nucleus	0.179924607916287	-0.700920036708559	-0.15771921458162	-0.0878249601607882	-1.10656497501014	-0.95365084466002	-0.733161252675359	-0.0321349996837474	-0.163433515470373	0.0271114378937809	-0.711114008279105	-0.436842301469135	-0.613172051721575	0.271174515058461	-0.104316547102874	-1.06775413262172	-0.673087175811828	-0.88548027135959	-0.768730458500262	-0.915494550826957	0.264692303262156
Trametinib	0.031623	24	nucleus	0.375388439958186	-0.685736375771565	-0.161448930878055	0.128048893572462	-1.12320687506836	-0.968215272432855	-0.709018084966992	0.00665107908909885	-0.17758115390912	-0.202169076977296	-0.712360564795212	-0.452050502469313	-0.6291479155091	0.15500446292574	-0.229867826491066	-1.08984699588317	-0.69085994037054	-0.883464050605094	-0.773206440415295	-0.930571938271391	0.15511922090955
