agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Vorinostat	0.1	24	cytosol	-0.375766704458026	-0.215660584184645	-0.0529391899401427	-0.288312949455921	0.286238574452617	-0.0631367899680146	0.382629548104024	-0.395765251168697	-0.189197674032003	-0.188528300948273	0.230552724451139	-0.093272190323452	-0.156153134449912	0.293284143798829	-0.103369377810874	0.374669214272602	-0.174447190954028	-0.301182594764364	0.680603799949516	-0.310179263707653	0.179540334173259
Vorinostat	0.031623	24	cytosol	-0.469724319537531	-0.257160653265936	-0.0512245104465053	-0.395679744684584	0.28414024125151	-0.0355895255699947	0.148332979553703	-0.410812399411053	-0.241848061905254	-0.21354904290878	0.594059376933095	-0.109629536265914	-0.128368409706592	0.141635399351299	-0.269877980095778	0.517386852913667	-0.211181995659683	-0.299674625363893	1.24512738170675	-0.260745509109671	0.105625060435256
Vorinostat	1	24	cytosol	-0.29409948923202	-0.314862105399904	-0.0766041639269936	0.000197131613075141	-0.558421972414588	-0.110604387218818	-0.380344843654724	-0.496813938256731	-0.0309860840012117	-0.19573530267067	-0.53325568132574	-0.129751093863958	-0.0735701950894771	-0.229789663069205	-0.434231669186497	-0.43472305454247	-0.205615303730424	-0.480451484216708	-0.418934961923205	-0.423600606871291	-0.276245742816059
Vorinostat	3.1623	24	cytosol	-0.298156546942364	-0.486206114835373	-0.0787545194038318	0.140053614416617	-0.491029329490322	-0.139834731631021	-0.305026553530323	-0.537343120631021	0.22571704051569	-0.167252022490809	-0.542668381431354	-0.133061705526028	-0.0952429884018033	-0.115192554488251	-0.327410262265676	-0.544871784721488	-0.329640070080597	-0.48902421462999	-0.558364444647028	-0.425578255039183	-0.118896663601436
Vorinostat	10	24	cytosol	-0.545609439899078	-0.519259521052529	-0.0715988309867702	-0.382804603086372	-0.560836874807228	-0.15062585369389	-0.193577553054555	-0.510446008427221	0.0382234965533715	-0.128137557209291	-0.677770366747527	-0.141883852542152	-0.150384907536367	-0.29239508966306	-0.0667276266265867	-0.677460486379023	-0.373067899346706	-0.521373845446595	-0.732683978458159	-0.457330036739844	0.295065745600554
Vorinostat	0.01	24	cytosol	-0.265656078962525	-0.260732037606261	-0.0585369998226951	-0.221803858654104	-0.42020898986035	-0.121326565824832	-0.393649134914588	-0.336018887945429	-0.200880260673678	-0.239304943094261	-0.443651309216531	-0.165620675033304	-0.293897634581177	-0.034351454607049	-0.217042657056931	0.32590279833528	-0.249931323225792	-0.401635860348228	-0.272532354294836	-0.474457489455004	0.0787287445689738
Vorinostat	0.31623	24	cytosol	-0.252994982498934	-0.246577716932583	-0.0423331466170622	-0.106961529249659	-0.486923206062528	-0.135258903519261	-0.336491140402591	-0.406379585549663	-0.161467595261151	-0.241238821098814	-0.365259146216338	-0.155879147250609	-0.291443502590641	-0.212992511308624	-0.299412600309254	0.261416413956165	-0.292436337454449	-0.418425672782082	-0.333129106430961	-0.487246406158539	0.221293357881031
Vorinostat	0.1	24	nucleus	0.234112377770073	0.323896845239405	-0.024394572786216	-0.210187959993324	-0.820073314803076	-0.561998843376553	-0.764123034935979	-0.139041388850785	-0.158823100274546	-0.396814960960917	-0.371004501290185	-0.305765230099089	-0.456314759423407	0.199432475854187	-0.928163835796749	-0.707292686206384	-0.428910257633469	0.142214806817234	-0.572805020050531	-0.233132988502149	-0.516087560456659
Vorinostat	0.031623	24	nucleus	0.253916533977113	0.303937814531115	0.0115070751229169	-0.162605736479388	-0.866657286478363	-0.648908263263025	-0.81001979415541	-0.0340467524707571	-0.168035508952354	-0.401995810324907	-0.544200888344138	-0.356247857738757	-0.484848648672519	-0.0221638016302635	-0.936690808006465	-0.733473487275038	-0.446120348768151	0.173388367858378	-0.662960451639655	-0.321941308939301	-0.458867371307987
Vorinostat	1	24	nucleus	0.82081235614542	-0.0221044475298404	-0.0651985491383332	0.324039557909642	-1.01755100254758	-0.790055834415298	-0.832928862029374	-0.189090765475972	0.444396924442516	-0.363678630507841	-0.685531200142449	-0.26418157151203	-0.357262660296098	0.45102695946906	-0.914227550458031	-0.828769203371781	-0.275229806195983	-0.517114164366211	-0.739704934585862	-0.658318850885022	-0.552778704355774
Vorinostat	3.1623	24	nucleus	0.333112128455269	-0.615921810694836	-0.16247894211441	0.504290619724372	-1.11929975690156	-0.901953038721497	-0.889728312083258	-0.334803065202819	0.559282053858556	-0.34708817560688	-0.694282697586862	-0.292393173209132	-0.209104365364078	-0.277105866691233	-0.89037485564988	-1.02169833327261	-0.382018743353711	-0.872965010394262	-0.76348489939588	-0.825406007688728	-0.632649196283689
