agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Neratinib	0.01	24	cytosol	-0.0345420239410221	-0.0689234620734041	-0.0259926299104778	0.142035839711947	0.918556146929517	-0.0548582521379895	1.02023888660056	-0.292148965601076	-0.173128442303596	-0.0128688984323322	0.131543777546537	0.00853792748625881	-0.155001779711837	-0.273465834137114	-0.0196713373572336	0.0640105891489745	-0.0780489377516065	-0.177380601899018	0.224808508643206	-0.198024010288467	-0.821241485208192
Neratinib	0.031623	24	cytosol	-0.175966494323488	-0.316707509542178	-0.0601447638691728	-0.16165231015324	0.479291705716671	-0.0999775495224003	0.944670119812856	-0.287693868626481	-0.247508815216665	-0.0978724653532708	-0.295582065230479	-0.0664246480742152	-0.240330545384477	-0.0209101127405463	0.122816797204935	-0.333821751884013	-0.247565426326347	-0.379095842645986	-0.210392468440168	-0.320572261364654	-0.709969226959569
Neratinib	0.001	24	cytosol	-0.281593957880184	-0.125241476267497	-0.0143410900780074	-0.212974915544963	0.640075389125895	-0.0306891329926959	0.669607373821695	-0.355330660688756	-0.210807621945973	-0.139344580164663	0.138160298326096	-0.0566595724041069	-0.128846184244427	0.147571253930113	-0.165731057050475	-0.0343372963235917	-0.116430935208971	-0.225837838360212	0.537768984051149	-0.193040861967128	-0.441276097085707
Neratinib	0.31623	24	cytosol	-0.442737233627442	-0.526452909983327	-0.0735447559834173	-0.200676037681849	-0.154327987557211	-0.126600530200128	0.148178077489295	-0.308234397220031	-0.290102107369889	-0.0795631241012029	-0.656623505077202	-0.140551011693771	-0.314042557287946	0.199043581932473	0.649595424976883	-0.848245106453437	-0.443237174053719	-0.473665061604634	-0.72449109172507	-0.490293506234437	0.591644277404662
Neratinib	0.0032	24	cytosol	-0.565690500507527	-0.38348076147738	-0.0544401844962189	-0.461303434664816	0.00384721550911771	-0.0250602337181421	0.0230096429706608	-0.429472934779417	-0.275174277556894	-0.205238291533568	0.774315301932569	-0.125366493205799	-0.153159868585552	0.190874711189098	-0.190699618601059	0.375443469023528	-0.18694839754642	-0.374699108825457	1.03711450114555	-0.373874492009565	0.518895749209536
Neratinib	1	24	cytosol	-0.303043606599507	-0.507999612245302	-0.0686557005278023	-0.31845434801911	-0.491700906593551	-0.151947165757757	-0.25088504530022	-0.270883911116887	-0.243178976613582	-0.166722472284423	-0.693337481131129	-0.131062924096279	-0.329925907931589	0.0096981976453217	0.291144986718918	-0.743163733057893	-0.407142231827271	-0.510413545314623	-0.742170873526103	-0.535327859821296	0.368888833881121
Neratinib	0.1	24	cytosol	-0.308442969770404	-0.459141847014302	-0.0707709768206066	-0.154673932468352	-0.509714071151947	-0.118343068950685	-0.14752709836449	-0.302099927795724	-0.267299797794408	-0.175791643709521	-0.669404801800166	-0.157327318026389	-0.271639550801867	0.186314385010757	0.0374473343491704	-0.46818974887474	-0.314045921601125	-0.508780272793651	-0.690644182157715	-0.507800286234038	0.482357364537506
Neratinib	0.01	24	nucleus	0.351147679654422	0.317721825787815	-0.0481611939836896	-0.241028282039008	-0.581488423182931	-0.514037867450711	-0.495045426885423	-0.0332657295464927	-0.228926314649123	-0.379702915800409	-0.221024245965564	-0.348418172018997	-0.499357008661522	0.256642863202321	-0.842761085259925	-0.611326612315107	-0.415731772049582	0.060499228900124	-0.514420377769308	-0.0774681657541323	-0.654572663789829
Neratinib	0.031623	24	nucleus	0.54450999221674	0.257182471783292	-0.0315588264180402	-0.0161184946973828	-0.835638764863643	-0.581778069018369	-0.619369111637418	0.191882344681383	-0.185754562385842	-0.296841647057839	-0.574069352096435	-0.336721080139106	-0.426786532707717	0.408917886520886	-0.8026252403323	-0.906929875276114	-0.464386929685378	-0.00249059424718715	-0.655974949430565	-0.224934590702939	-0.662254302255465
Neratinib	0.001	24	nucleus	0.345403059246532	0.383079262065914	-0.0117621721824584	0.0419153846586254	-0.684908741388507	-0.497949319196796	-0.595894862249158	-0.0325755479659057	-0.0543143634938547	-0.322801900328406	-0.489467632363841	-0.303930504637111	-0.362169610355174	1.08787905512377	-0.859428375157071	-0.754620395992513	-0.378911687502538	0.129411756640007	-0.578788125342361	-0.110589095876853	-0.339043952149216
Neratinib	0.31623	24	nucleus	0.271483258402023	-0.662805259055807	-0.122031460720171	-0.00586493244782594	-0.977435276295119	-0.885740325796256	-0.0533044199448319	0.139323083925137	-0.29807509632741	0.00109690952556518	-0.706699827892992	-0.332549126710272	-0.592578215082819	0.854384256682514	0.141882430172524	-0.923662642238349	-0.610461146906817	-0.844785195286343	-0.761403982901743	-0.863141234584861	0.872067095544261
Neratinib	0.0032	24	nucleus	0.135785608221735	0.037850594945809	-0.0406497459217074	-0.26563432207842	-0.928355267237613	-0.702104084166775	-0.928040327147617	0.0499978331953058	-0.181074785054869	-0.425258010400123	-0.408421658008062	-0.394865005037446	-0.521978717888953	-0.164664394610095	-0.941014279097477	-0.796938486813574	-0.48261800354971	0.0990773209631396	-0.671104537135735	-0.440389571033957	-0.449925990128565
