agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Vorinostat	0.1	48	cytosol	1.42044599951558	2.27069760862604	0.2902723522132	0.886755972199557	0.857641119423875	0.675503866972692	0.191310499811025	0.549541233746679	0.586910831477661	0.42467238457349	-0.207729830533611	0.611800139282389	0.943670792897358	0.916865908680066	-0.0712876430681306	0.332605647474393	1.08720018940833	1.67425591701515	0.0921422011920063	1.75884094050755	0.139550029580705
Vorinostat	0.031623	48	cytosol	0.72650692614051	1.75614829042633	0.303695169411962	0.572341293045111	1.09307704047765	0.872720856584304	0.0439255999641322	0.4469731623985	0.271561034135038	0.333663508661593	-0.018499547769927	0.457341483477741	0.994234387412467	0.967118328826054	-0.194271965247321	0.461506562712004	0.871028161819016	1.75080548078726	0.446138668608867	2.19121419434214	0.127764131812748
Vorinostat	1	48	cytosol	1.39593627760072	0.606110188393148	-0.0387753187369442	1.1693033831307	-0.286742314476851	0.256017606914968	-0.590187249985091	0.161317509328995	1.18164095223769	0.205272044853082	-0.649481289180738	0.141711557657384	1.54789231371457	0.0660402349043318	-0.411870578511631	-0.518639220094589	0.799344861702746	-0.130008196416887	-0.64905906127445	0.599917085396628	-0.571457830161648
Vorinostat	3.1623	48	cytosol	1.65064314103629	-0.138726789806598	-0.0362275965273346	1.6278527497394	-0.197371631543374	0.095093822865168	-0.536566040395263	0.0340738347759719	3.05110034902895	0.510824751149401	-0.645307506202189	0.125871843431203	1.80047874716471	0.222023421344901	-0.260216857734095	-0.617540023506258	0.495225719543804	-0.0226589756801558	-0.69153132118864	0.712186096453805	-0.439087205969954
Vorinostat	10	48	cytosol	-0.080480794477275	-0.507920111843751	-0.0732133831034242	0.204513021427103	-0.214084469520165	-0.0848182235518918	-0.499495171080437	-0.304679723765508	1.95609787295279	0.823663866593654	-0.692517868796595	0.0390425733949131	1.28906567506182	0.120971520664426	-0.0942974800459191	-0.707821869134614	-0.118494464856907	-0.374306730021111	-0.745988977184774	0.597660117603936	-0.164202107057594
Vorinostat	0.01	48	cytosol	1.81023768797311	1.29839790452999	0.139695981982065	0.848201530036396	-0.0789510206612222	0.172155204789026	-0.511854102946361	0.773165737842976	0.387375093974432	0.0632393629010744	-0.555277036950715	-0.0338705180080275	0.170903410857579	0.437022089181067	-0.108038685598087	0.40280812638587	0.501195448471861	0.536516614042633	-0.451774390607	0.226718847543047	0.0376288542696737
Vorinostat	0.31623	48	cytosol	1.77902633448067	1.3469853069903	0.437468260517268	1.06174170726805	-0.253395107242245	0.126322742339747	-0.535774241809967	0.510221217150838	0.628913323553832	0.0512683246389428	-0.548297770188499	-0.000962293434638944	0.220962673571869	0.160101009218803	-0.209372685631365	0.188130623433386	0.541134502612885	0.607489603969807	-0.539548054066356	0.185137881284106	-0.00940386952764606
Vorinostat	0.1	48	nucleus	-0.515348292096489	-0.448304817496695	-0.0541366639642483	-0.416570819443304	-0.430048959968372	-0.490294035199224	-0.0820939216218616	-0.495328607502644	-0.293722346020047	-0.403646027951116	-0.351563124032623	-0.244660394817092	-0.312236692779124	-0.06531011168097	-0.15805732086393	0.153379143258131	-0.373683035286675	-0.669405730209491	-0.125470469095151	-0.72906022344114	0.0492094077801989
Vorinostat	0.031623	48	nucleus	-0.588263781925032	-0.460770390736434	-0.0646978535108088	-0.492086660611407	-0.071761830458184	-0.44870115881548	-0.0466703734544375	-0.438881024353119	-0.271954192445767	-0.364097212406481	0.300345395362909	-0.231673104988353	-0.287058346180123	-0.343842994888136	0.24833625717258	0.462144332450253	-0.357421812017603	-0.606562236741992	0.382076492544833	-0.667005746513359	0.426140470411973
Vorinostat	1	48	nucleus	-0.501621627147132	-0.537452742069381	-0.0676506470953944	-0.297339479739415	-0.233680164992592	-0.485282448471082	0.41067352107673	-0.611518116609945	-0.18317542409781	-0.386273266694997	-0.0856678891123502	-0.19756070571146	-0.267798373773626	0.30595127931991	0.284076810443541	0.853680999943954	-0.207848921576732	-0.770104724362782	0.13149231116341	-0.809570215315107	1.1703096320953
