agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Neratinib	0.01	48	cytosol	2.81037586877498	2.60173472511229	0.398217945204284	2.11031071212489	1.54526715019778	0.514717866402501	0.730743773556995	0.834668664413781	0.603164375480696	1.3627788422108	-0.240300958004371	1.10686362295389	0.55821319400662	0.0595654494226906	0.0922818154870248	0.0962709610724848	1.26743828961754	2.12672500015941	-0.166194917010443	1.99793816803445	-0.852497591294526
Neratinib	0.031623	48	cytosol	2.24670901352858	1.17190492257618	0.137944572559875	1.02263977502578	0.607755965437245	0.249039903469124	0.471797485718985	0.914333125865216	0.250425121742402	0.864930748887472	-0.516622079714155	0.833568932203466	0.216462305552773	0.193086679637244	0.152398316150708	-0.428031112168008	0.677578604857713	0.619237620373578	-0.496928325180554	1.20819493270027	-0.841803922429686
Neratinib	0.001	48	cytosol	1.48247976301694	2.2098037457533	0.228212934010683	1.10594306889908	1.47420214390784	0.781912711985226	0.572589450443792	0.522617568967679	0.337373113298364	0.612445593166711	-0.191553282884522	0.957513487904442	0.838612503333051	0.715400301247954	-0.074630505713251	0.0421752209143896	1.06359318346266	1.83469461266965	0.0748907230966804	2.42835783343513	-0.397666553269098
Neratinib	0.31623	48	cytosol	0.500512314351053	-0.513247934551028	-0.0626437330776	0.411958201112873	-0.0528542007220281	0.00977473197972677	-0.0754833428813285	0.381583948433103	0.129062252130912	1.39099088346079	-0.654131900686725	0.0193895207806102	-0.0538055041565737	0.442616801325704	1.0407652031244	-0.840374926279866	-0.320922415790144	-0.145531551434585	-0.728586752191777	0.043924904901392	0.400293812993522
Neratinib	0.0032	48	cytosol	-0.137708897503382	0.493542703703373	0.216130069957946	0.214637032243833	0.857992462906972	1.05137807951286	-0.0115337151964403	0.0223784824217232	0.0155745696510627	0.300712775551998	0.160170293246987	0.145504114708201	0.814939305067918	1.16466838951908	-0.129900033214577	0.300622545916845	0.81974866849438	0.656400799836792	0.442361828448632	1.06550814175946	0.574399493631292
Neratinib	1	48	cytosol	1.54257511665989	-0.480065440748809	-0.0324745111603556	0.61168676374634	-0.474030203152074	-0.101806761331967	-0.451459340521989	0.732696064062844	0.299519945378218	0.579903675564738	-0.69516945378974	-0.0334153126935846	-0.182826097094599	0.142296649842707	0.998253988168855	-0.70883079427744	-0.350170271060124	-0.355316670241296	-0.75298299431307	-0.303185479471138	0.132736220508122
Neratinib	0.1	48	cytosol	1.51531115473209	-0.126237423856861	-0.0718321037095429	0.931937083832805	-0.453603558298278	0.0577030017891072	-0.399202425283303	0.879038756419708	0.118471122295076	0.332323378591117	-0.692058826462883	-0.0714065696752018	0.0492652330391208	0.273777323273259	0.382824577162123	-0.507950308392514	0.0915515649329549	-0.333487614323215	-0.73873440505578	-0.11683775514637	0.0587234021537507
Neratinib	0.01	48	nucleus	-0.547092405279469	-0.486614267009466	-0.0518116463824632	-0.290443776172113	0.553749580844095	-0.382909688201122	0.887988068031999	-0.408756194140467	-0.298881992195627	-0.137816302478633	1.32385793630381	-0.0900733914824754	-0.209538826517167	-0.590748997658156	0.347533288368378	0.273459777795302	-0.320134382015021	-0.563987454291296	1.21246201722913	-0.462259099200063	-0.177673023983615
Neratinib	0.031623	48	nucleus	-0.543321372031195	-0.486191217870464	-0.0518489621452473	-0.45432109957753	-0.154216566812045	-0.486035850107823	0.440806185533439	-0.464145823771523	-0.30248566302231	-0.305192379066647	0.493072900827142	-0.216741378071695	-0.296933470985808	-0.547696450925301	0.332666862142065	0.166367338760479	-0.334889974229356	-0.612912502291983	0.409674442639557	-0.659621360716983	-0.0290887963931227
Neratinib	0.001	48	nucleus	-0.588190231793434	-0.466898481833955	-0.0625052213188267	-0.39863337553703	0.294877779544794	-0.404615304657268	0.290856769205443	-0.435509785908676	-0.262049088616254	-0.23989547164922	0.626635830104452	-0.187201202022389	-0.246120716453809	-0.44709878085456	0.399156529876252	0.159256958891957	-0.326421079323073	-0.592565620856651	0.450630538782166	-0.557014555918432	-0.127756308567046
