agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Trametinib	0.01	72	cytosol	-0.37277805640937	-0.478691059074948	-0.0828564561859219	-0.135380998312351	-0.263823062807789	-0.177237103040581	1.11809769722351	-0.317735029152248	-0.271467778469142	-0.164541722430135	-0.674607122108887	-0.122922869348907	-0.259188414963452	0.68043511547634	1.67483576130851	-0.707009770284284	-0.330731628800566	-0.50847770714634	-0.68254812942776	-0.484619282362103	0.613874453846637
Trametinib	3e-04	72	cytosol	-0.469744402275282	-0.324507417502816	-0.0830159565654148	-0.503012077304703	-0.572124812677858	-0.22238687382654	-0.131838585229268	-0.0808125660225536	-0.311389092822912	-0.274228154849051	-0.364181641880625	-0.152685049173745	-0.323014422369165	-0.939446297666171	-0.265833974966387	-0.249966129865698	-0.412782387991807	-0.188838146761843	-0.469311271362642	-0.310162963261798	-0.562989018069701
Trametinib	0.001	72	cytosol	-0.469177837681201	-0.354715698386661	-0.0804918571787935	-0.525555158669516	-0.451125013815721	-0.213921921045946	-0.0507733117249352	0.0222432975978831	-0.308527040620178	-0.257698463834183	0.178757066110522	-0.160359054327157	-0.308418320911431	-0.813979580340823	0.264481698890748	-0.476152299097207	-0.38592117923078	-0.205522175593115	-0.185215225707568	-0.282996331630266	-0.300612239828929
Trametinib	0.0031623	72	cytosol	-0.416083419360196	-0.388322490762978	-0.0693620241994044	-0.363497359496333	-0.227579520181208	-0.180190554731517	0.347632177228291	-0.0303483812895781	-0.269007933400063	-0.184398796749028	-0.145170963090485	-0.14393459016117	-0.246813422689662	-0.344049227855127	1.22722283389964	-0.670392043957322	-0.302997201791527	-0.211006427910386	-0.383304218813379	-0.306880803378995	0.206504580817589
Trametinib	0.31623	72	cytosol	-0.512406989151504	-0.524725699607532	-0.0898687843713943	-0.464915237081639	-0.477826161149242	-0.193453230655889	0.471312170644958	0.0328344282131748	-0.307060740636041	-0.153759120637675	-0.677204032204069	-0.134891921844589	-0.270637178322563	-0.167619972438338	2.57395201285688	-0.626477452745148	-0.368910742844255	-0.531805189377269	-0.727573017311286	-0.559382853777262	0.924627456261646
Trametinib	0.1	72	cytosol	-0.490206359803713	-0.531409468612579	-0.0937826404172715	-0.429368258165629	-0.446678053046014	-0.206526195358549	-0.0901316816751488	-0.293571693813335	-0.311157092316527	-0.165532537375085	-0.693546184461275	-0.151441931411161	-0.320362004199653	-0.0382478794068284	2.1253597431348	-0.753639357100432	-0.421017950525417	-0.540000452538499	-0.745905499990605	-0.572598647224068	0.857082211353722
Trametinib	0.031623	72	cytosol	-0.479817154256075	-0.534764249894867	-0.102341972371123	-0.357173579913585	-0.498869706069118	-0.232127132930241	-0.0331707660426392	-0.362043242690809	-0.321623472149138	-0.230852183494085	-0.696882265524702	-0.155942552577131	-0.331460318973253	-0.0910785257661064	1.65777416294331	-0.805404142779793	-0.491324129077668	-0.545681150272395	-0.76668399032911	-0.583715511043755	0.74657674083802
Trametinib	0.01	72	nucleus	0.356207289691771	-0.491480957949015	-0.0561907684341136	1.26642871905554	1.10831851694277	0.225062353718653	1.4476810022285	-0.0297634213655771	-0.090346371139989	0.844742976310873	-0.578520629470182	0.147608309019303	0.252113808545338	1.77564254841743	1.24931807296208	-0.154789705845132	0.521507057789264	-0.692292205317991	-0.50691894698178	0.0674563756305358	0.961525516785934
Trametinib	3e-04	72	nucleus	-0.0272244612253655	0.330614912297556	0.0979110476563922	0.444488412674031	0.77307958012468	1.5898578901652	-0.0328366845160348	0.00188246869479769	0.0835950884152873	1.28843581342454	0.0750172439911625	0.803238486992254	0.786307403712	0.231206793383092	-0.250624140178274	-0.267944979656078	0.371047412953019	0.472410551249116	0.114769879348191	1.675779552155	-0.410294501393698
Trametinib	0.001	72	nucleus	0.0383152320879538	0.0964785844708881	0.0927529341878213	0.219642694851114	0.0301389688341379	0.451196519212348	-0.0574633982336413	-0.0198360133670281	0.0167766688871218	0.857073619160502	-0.214478061989411	0.15460927154466	0.489803148176758	0.0233382333047963	-0.162098802278937	-0.508709076622615	0.424327420082293	0.786641811242192	-0.107050651918586	1.020154352002	-0.351276408567955
