agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Trametinib	0.01	48	cytosol	1.92662409059458	-0.303372219722598	-0.0199662066318433	2.17566513313259	0.449249461173585	0.117429521205405	0.321343768347896	0.76572078521632	0.902390661635531	2.58012284670515	-0.631638539652572	0.432325669382515	0.276705912179596	0.181859766396051	0.104309942910586	-0.805103537841974	0.0687737737915056	-0.092577826937447	-0.633988220373427	0.718002621015347	-0.377561098306533
Trametinib	3e-04	48	cytosol	1.65932921366063	1.67474448243414	0.199694604815142	0.746074407963038	0.410165740814717	0.342723237862083	0.172899131265699	1.14649859658471	0.62125999740348	0.280779773596418	-0.441497828795794	0.304385951196107	0.556011269153057	0.283379342978449	-0.130114585575536	-0.390851932196553	0.973762749211913	1.77376575065237	-0.327861879365578	1.42134175900626	-0.253699611979325
Trametinib	0.001	48	cytosol	0.716401281843022	0.906937915508023	0.179006222981961	0.603762268279743	0.730065952281296	0.76744151774108	0.0921526934763857	0.963390418960519	0.375920876470395	0.535194826257338	-0.397290294026607	0.462873708753809	1.12260815900928	0.379473362623383	0.00140339137464367	-0.701012769132588	0.709040677912135	1.00489711276524	-0.255531412423593	1.99917240535991	-0.223462079618208
Trametinib	0.0031623	48	cytosol	1.9986863268076	0.455804408360852	0.0436888745089224	1.37299897744761	0.552943257406514	0.422923695941492	0.155619658105071	1.31000407715776	0.78849032823384	1.16246636353726	-0.58139228727655	0.362032479095112	0.935408840613815	0.663080477934387	0.0803347686686389	-0.781500088974638	0.714068439985926	0.45076314587968	-0.522238374898301	1.48491024092769	-0.322795686333098
Trametinib	0.31623	48	cytosol	1.77793411339969	-0.526786711611094	-0.0761791389268559	0.993937559258106	0.00418919789850243	0.0341017290008264	-0.255356528337466	0.710931017719209	0.80513354237577	1.67727681109506	-0.677145321638789	-0.0154567759515244	0.357211294169859	0.140885207668021	0.210545601804625	-0.949708489717821	-0.349880296085843	-0.121606532637131	-0.69803275994829	0.394990938670994	-0.241598524383613
Trametinib	0.1	48	cytosol	1.88664280795202	-0.493971683997958	-0.0782823538150291	1.13949724341008	-0.364292857084826	-0.0158793521096672	-0.467659871884716	0.616410250899831	0.679422479178261	0.913079682754675	-0.690221665235796	-0.0840738039792086	0.118642943981547	0.163916683659154	0.0992566632637371	-0.827908185254166	-0.324380633872255	-0.279471542492222	-0.72264486547522	-0.00580451683644646	-0.0353180565920896
Trametinib	0.031623	48	cytosol	1.41972058376589	-0.507537628200658	-0.0843347677806638	0.819061064794825	-0.522159619105843	-0.0852371218588295	-0.527171721122384	0.600541660723233	0.611057086620422	0.702321416839815	-0.688699784692353	-0.117680370857759	-0.0916138088224709	-0.258765199844872	-0.0722954965330081	-0.842929691200335	-0.36321079725484	-0.311811026446202	-0.751602046681255	-0.222205063942907	-0.333481643443329
Trametinib	0.01	48	nucleus	-0.375324245275553	-0.570625796615281	-0.0680974740225135	-0.214964344529757	0.369048553761267	-0.412645875344961	2.1725579847053	-0.342730843978558	-0.290021208517841	-0.237627663122176	-0.522188890564991	-0.218629640715535	-0.294884711073778	1.0646009963867	2.27020308771849	0.0626919138990623	-0.0364860089530113	-0.781280279533656	-0.417349565444783	-0.762922449602424	1.43609410704205
Trametinib	3e-04	48	nucleus	-0.578522170004173	-0.490466340459121	-0.0458621817151158	-0.281909730840758	0.31218027779124	-0.367001071601592	0.659312075528493	-0.42664676304842	-0.299585197960037	-0.174892146095137	0.751341740040175	-0.148735922867213	-0.237388508866829	-0.460337665858652	0.340861095871472	0.181957466820602	-0.296149709364098	-0.527071228233553	0.881529235657741	-0.504319715007228	0.227587645923858
Trametinib	0.001	48	nucleus	-0.578516792018768	-0.543870713416546	-0.0627331287280149	-0.456536960733888	-0.19324192456688	-0.528484665504116	0.614088337553294	-0.467812694375418	-0.315285866960825	-0.264391224545594	0.362902270901803	-0.247095452098475	-0.309276784682475	-0.631043077719535	0.565600763470518	-0.202140135338103	-0.327391752253111	-0.631093786527514	0.477647694771521	-0.673260825015248	0.267471848806131
