agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Etoposide	0.1	72	cytosol	-0.520605983075796	-0.419165477776658	-0.099861103740022	-0.544902879056965	-0.143032642425014	-0.193035874223013	0.656319249000194	-0.0390016994694702	-0.253764330009465	-0.267408698579701	-0.168938707153963	-0.142737168150816	-0.273819614485391	-0.703030920527673	0.0291853974933528	1.10566809888746	-0.172629388425658	-0.32277319784618	-0.229405793475336	-0.28582537846144	-0.465553253324827
Etoposide	0.01	72	cytosol	-0.492258446972225	-0.268764002153382	-0.0761736821321862	-0.405489089653309	-0.143190465630059	-0.131979037320068	-0.264459976055673	-0.283116501410979	-0.238286310331499	-0.248319268146606	1.08122647029197	-0.136477437974749	-0.173159702495705	-0.418532629691912	-0.289593630388259	-0.147336661208995	-0.320698902878945	-0.0610090569505617	0.58335230934176	-0.13989453179715	-0.276253190850273
Etoposide	1	72	cytosol	-0.354357825879687	-0.352731856012613	-0.0759506404099634	0.0679261044049877	0.573080956942028	-0.00134945939949866	0.363402400246864	0.165742161728288	0.866760410334792	-0.126962484613072	0.090232660164286	0.315224912009648	0.171685254320293	0.584190806088768	0.504934471265958	0.763076965993091	0.378084177291356	-0.345372159302327	0.327456097326908	0.120525190696492	0.433096069000062
Etoposide	0.031623	72	cytosol	-0.509162043105272	-0.333546832015219	-0.0827596625793923	-0.406075908826517	-0.322509627897566	-0.149702637729854	-0.387016862355088	-0.340014649751187	-0.204149201828069	-0.258452809335014	0.70786663124432	-0.133894968468369	-0.171536153140894	-0.320843731041167	-0.368312138956318	-0.172920959455318	-0.291109197219619	-0.143527892503636	0.703644042384152	-0.243811818599925	-0.161308954690887
Etoposide	3.1623	72	cytosol	-0.391854641472108	-0.310206055404301	-0.0867546645464986	-0.150703065335547	-0.186749124745763	-0.126744626152678	0.318643900441345	0.35101519418033	1.34320574928194	-0.185237065845388	-0.439144633553326	0.68689321179745	-0.168825978000558	0.421687872738366	0.21688588034774	0.576776666773192	-0.0510743294743298	-0.390329667497725	-0.376933874930369	-0.0462246023585394	0.77611631635772
Etoposide	0.31623	72	cytosol	-0.382547787700949	-0.468284784924536	-0.0863774896354719	-0.175563189459456	-0.319884686524359	-0.187044202195001	-0.298496219042272	-0.0656486739678986	0.11981908757845	-0.246858459563943	-0.222579511777579	-0.133330229535663	-0.176990941165295	-0.271222273237754	-0.171127286544839	0.595303453457532	-0.105019989446296	-0.399806601144639	-0.118596184609184	-0.435172059019677	0.25908905986418
Etoposide	10	72	cytosol	-0.410070917162207	-0.519333632061764	-0.0990085108064197	-0.0727623251607875	-0.619106542961655	-0.118026111075069	0.293602719780822	-0.013197224647101	0.388386973339451	-0.24589654495978	-0.668601947171353	0.154524475473744	-0.167454687986574	-0.00672800462004106	-0.110653229386584	0.926556955477799	-0.221313463028401	-0.53560120875916	-0.699262832694773	-0.514146790165801	0.602504615866167
Etoposide	0.1	72	nucleus	1.81351732487592	0.386133709053973	0.0491606204830717	0.623660236410565	-0.285210942836292	0.202702452219641	-0.36821648065168	2.12801612593653	1.54747204193055	-0.0812461873927602	-0.390942994804138	0.00758285960708713	0.192904315893397	-0.290255096919334	-0.32203559419629	-0.0178534560204123	1.03087461931078	1.15262799226671	-0.459279789450922	0.215617925683335	-0.0908388313244493
Etoposide	0.01	72	nucleus	0.369343523740916	0.507168927466868	0.0868113920757384	-0.0672815941563856	-0.0474868736579644	0.432255471936011	-0.470493602567149	0.61639664749309	0.342482010781436	-0.0704434383940245	-0.227000006242902	0.0482987128219924	0.186334100570676	0.0497385805511213	-0.25192032127964	-0.132182123191555	0.0949376384671562	0.820418540153656	-0.199418857106803	0.464461646892214	-0.256305413410812
Etoposide	1	72	nucleus	0.241948612467653	-0.348560776304226	-0.0688229626079715	4.70837671690087	2.14141112373357	0.725905433185215	1.48237682802013	0.441301513546143	1.84847218472607	1.52369509135904	-0.280967912049322	2.66949850395856	2.05295746317187	1.39604906255047	0.578159172290018	1.21214540305965	4.24132058978106	-0.487724876715759	-0.0819543545254541	0.767427664292297	0.719428921522212
