agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Neratinib	0.01	72	cytosol	691.041902342562	310.799961667174	145.470643748099	190.774553087922	756.161973836325	133.447660176453	905.259753878917	477.851512321266	172.854226650441	154.568999087314	1354.14588804381	147.503674779434	145.199284758138	2132.97450958321	342.084165500456	360.236504715546	206.285335564344	548.207808335869	1160.62524764223	587.917661089139	3983.36792789778
Neratinib	0.031623	72	cytosol	830.973618443316	318.241021573604	153.233996615905	235.366603637902	632.836514805415	132.413457275804	966.500081218274	515.784388747885	179.756143824027	160.657153130288	532.559864213198	147.51443358714	147.950987309645	2836.50403384095	374.807589255499	271.262428510998	202.460572335025	515.823614213198	664.131055837564	517.149721235195	5059.72085109983
Neratinib	0.001	72	cytosol	668.293542586751	305.181358307045	148.982479232387	232.136280231335	649.837907728707	133.992217402734	811.438149053628	407.142067297581	194.630708464774	158.068642744479	644.709293901157	147.27367639327	149.179251051525	3186.60285068349	312.420431650894	292.870599894848	210.595396424816	529.56440168244	862.788557045216	516.389441640379	5377.7567668244
Neratinib	0.31623	72	cytosol	819.305570675106	152.614843881857	161.595451476793	224.881547468354	552.858783755274	129.361143459916	1413.88780274262	721.041393459916	172.375705696203	204.447867088608	155.860666666667	149.351018987342	143.813715189873	3619.95576160338	659.23032278481	228.576489451477	201.021268987342	194.942299578059	196.540555907173	203.032478902954	10639.2986466245
Neratinib	0.0032	72	cytosol	582.062505011565	254.85265998458	147.914281804163	192.556671356978	461.325177525058	127.662901310717	456.30074460293	498.086849845798	179.999005589823	152.898617771781	893.001486314572	145.644680416345	143.480070932922	1513.50934348497	279.690415574402	290.474383770239	194.909855242868	501.956876638396	543.713255589823	381.526335774865	5413.8830190825
Neratinib	1	72	cytosol	735.883480427046	148.384807829181	137.569215895611	216.021766310795	413.030506524318	126.155580071174	1051.47315065243	459.045454329775	171.127126927639	165.999806642942	148.512556346382	148.12262633452	142.201995255042	2919.80074970344	543.331599051008	208.782798339265	185.828153024911	177.488391459075	179.697997627521	171.167488730724	10300.2218161329
Neratinib	0.1	72	cytosol	818.340050065019	193.241382314694	143.146113784135	233.840829648895	398.4825526658	124.298644343303	920.048863459038	461.823641742523	166.407239921977	152.687363459038	162.020488946684	145.157641742523	142.297473992198	2880.44159752926	425.787841352406	242.939675552666	187.721527308192	194.83028023407	214.140453836151	208.045268530559	9150.83870806242
Neratinib	0.01	72	nucleus	1664.70311897194	1290.52781028063	455.846395786032	887.639140677504	3251.71097348106	500.407727272727	1614.36408091908	1096.56255253837	423.41123185905	932.349882844428	1074.27734801562	525.521591681046	375.927618109164	3041.35763509218	582.464182363091	440.109886749614	643.371523385705	4319.17015112161	2039.27540386886	8909.41180973572	4645.03747080193
Neratinib	0.031623	72	nucleus	3340.72414767473	1639.14147606745	428.521159369051	621.693644139244	2096.682402774	400.974879521349	1206.87948558608	1621.71033723144	437.951203562687	591.30802597226	677.344970492249	309.276406717433	308.691719608376	2917.47224449279	620.617937720968	430.802372450367	644.312729806908	4738.23519989122	1276.04769812347	6086.0883236334	4646.80617419092
Neratinib	0.001	72	nucleus	3047.4073879913	1598.91254481902	389.252850007768	647.430145953084	2672.06459064782	455.212797343483	1145.92641626534	1824.94731078142	550.476652244835	625.107837657294	783.806476774895	350.290567578064	339.352968696598	2976.58870017089	656.844268370359	427.432629330433	563.990713453472	4482.28633175392	1379.84786437782	6638.0228779711	4413.81854784838
Neratinib	0.31623	72	nucleus	3666.45575196507	372.544689956332	305.433761572052	859.914592139738	2110.35880524017	262.363980786026	2937.4678419214	1492.35673886463	311.290920524017	687.574900436681	215.557074235808	282.782496943231	214.569535371179	6303.80611790393	1784.00919912664	580.648156331878	657.131895196507	575.74851441048	468.525784279476	1481.46265764192	17579.3554
Neratinib	0.0032	72	nucleus	906.076545782068	805.449491468969	352.788786690232	419.788505608048	2143.7806445517	389.767185031609	899.581522058324	839.562799537761	392.489921283393	505.12909000068	768.47059520087	280.070160356196	302.096076541364	3182.40118156482	616.514123784923	466.015089660798	491.749831418666	2956.30829019101	1549.12733152063	5256.82273999048	5151.29463646251
Neratinib	1	72	nucleus	2101.70499224806	255.529831395349	217.576879844961	732.028406976744	1872.22180232558	226.948978682171	4244.83050387597	927.946201550388	262.205918604651	751.370503875969	202.189098837209	336.428110465116	197.267513565891	4828.74058139535	1342.28088953488	470.375480620155	441.56255620155	360.459329457364	389.579963178295	768.179641472868	13109.708125969
Neratinib	0.1	72	nucleus	3449.07170937063	1131.35024615385	302.120893426573	798.111259020979	2670.45504083916	405.712321678322	2106.48377174825	1638.26356027972	431.52307972028	727.85917034965	459.434788811189	298.915504055944	301.585881678322	4487.51237594406	1062.55344307692	534.357483356643	834.240925594406	2719.31635608392	1155.20878881119	5345.74272363636	8897.24211608392
