agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Neratinib	0.01	24	cytosol	1303.12808677686	404.43570661157	169.752369834711	384.611077479339	1201.99628719008	139.85525	1534.64999276859	449.028120867769	222.045844008264	199.785190082645	560.571186983471	165.503762396694	149.340208677686	2624.65102892562	361.339612603306	336.202635330579	245.721129132231	481.867928719008	703.769966942149	490.884231404959	3349.22334504132
Neratinib	0.031623	24	cytosol	1090.45837316798	266.223808342728	154.162188275085	291.997559188275	971.409633596392	136.128669673055	1483.63101014656	451.825027057497	194.619953776776	183.607633596392	349.383908680947	156.271925591883	145.558182638106	3182.56530214205	391.536349492672	272.770688838782	218.583286358512	313.174421645998	474.045633596392	387.289497181511	3778.76712852311
Neratinib	0.001	24	cytosol	931.619083453237	373.021982733813	175.07120647482	276.346085611511	1055.81111942446	141.851472661871	1297.92702086331	409.362705035971	208.152594964029	175.714817985612	563.84264676259	157.474520143885	150.499502877698	3554.7531057554	330.385969064748	320.521663309353	239.576566906475	441.343369784173	868.968669064748	495.096677697842	4816.00197410072
Neratinib	0.31623	24	cytosol	689.296844519016	149.229553691275	148.045196868009	280.096782997763	638.798497762864	133.929772930649	945.892796420582	438.929700223714	178.914749440716	187.092197986577	170.871275167785	147.143070469799	142.291045861298	3668.45928635347	503.173684563758	190.749014541387	187.258256152125	234.086628635347	202.674543624161	243.817623042506	8803.3797147651
Neratinib	0.0032	24	cytosol	504.403551413882	228.97823907455	156.766284061697	200.61518251928	721.830692802057	142.316385604113	861.387431876607	362.816246786632	184.41901092545	163.174176735219	878.381900385604	149.013083547558	149.421847686375	3650.41364652956	325.094517352185	385.858713367609	228.287447943445	316.851389460154	1132.55221336761	342.23107840617	8522.54890809769
Neratinib	1	24	cytosol	899.36376980198	159.522650990099	150.277012376238	244.178806930693	461.698589108911	131.836294554455	676.472037128713	462.378304455446	196.216472772277	170.504361386139	152.718487623762	148.311553217822	141.587048267327	3250.18132425743	427.209228960396	207.503600247525	193.036684405941	203.354044554455	193.342128712871	205.748357673267	7943.47790717822
Neratinib	0.1	24	cytosol	891.244375639713	186.775109518936	149.311405322416	294.125703172978	452.242792221085	134.611789150461	746.252417604913	442.780915046059	187.322527123849	168.778351074719	164.551715455476	145.077024564995	144.170473899693	3640.33954861822	373.444462640737	251.346529170931	207.940444216991	204.719942681679	220.540906857728	229.018470829069	8381.49995087001
Neratinib	0.01	24	nucleus	2786.25799421965	1250.99437754792	262.606777000304	367.551219653179	1125.93081959233	200.918181320353	790.37287770003	1126.49831700639	268.628112868877	203.323697900821	628.630819592333	172.097097048981	167.205541831457	3307.81550623669	305.063932156982	318.609721630666	304.336674170977	2626.02913294798	630.742324612108	2744.5146257986	3813.76261515059
Neratinib	0.031623	24	nucleus	3208.70361590525	1185.16680541455	281.692063451777	478.915695431472	793.970079949239	190.017031302876	664.432313451777	1390.81477664975	290.875447969543	236.407711928934	283.502082910321	174.532326142132	178.252545262267	3572.46782191201	323.139150592217	237.683987309645	285.066740270728	2463.75185956007	378.770763959391	2311.21995473773	3783.06784813875
Neratinib	0.001	24	nucleus	2773.70751472135	1322.06089984227	304.449348843323	507.651272607781	990.847446898002	203.507244742376	688.21185488959	1127.30856756046	358.60941745531	226.042563091483	366.206768927445	181.359028391167	188.088823080967	4752.49486514196	297.55780126183	279.380944006309	318.919313091483	2803.56474973712	516.165722660358	2647.1967276551	5074.57179442692
Neratinib	0.31623	24	nucleus	2612.21225843882	184.816542194093	177.689056962025	483.992764767932	608.761299578059	141.101644514768	1237.85890400844	1329.11192721519	232.994254219409	355.365622362869	153.845594936709	175.400889240506	153.014991561181	4346.68347362869	748.499137130802	233.103146624473	227.213870253165	293.79385021097	191.103790084388	436.003016877637	9914.00437130802
Neratinib	0.0032	24	nucleus	2315.74870547417	946.675906707787	271.241577872012	355.367495759445	672.867591942945	170.653464148034	351.746704703161	1224.24701060139	293.287038164996	185.134917887433	445.435440439476	162.427285080956	163.761963762529	2575.58812606014	260.815506746338	267.795745181187	277.846301464919	2725.41578430995	351.839625096376	1678.15724325366	4631.50247571318
Neratinib	1	24	nucleus	2993.61009845789	149.955827995255	137.052432977461	506.917371293001	437.742517200474	129.442067615658	895.714951364176	1122.91966548043	253.288884934757	301.927524317912	149.554945432977	168.9431257414	145.673264531435	3568.75952194543	759.679137603796	219.911474495848	195.547411625148	187.14672004745	179.011049822064	247.530995255042	9473.17347805457
Neratinib	0.1	24	nucleus	3216.65817555267	533.016371261378	220.788358257477	467.529902470741	420.809647594278	135.776762028609	659.702293237971	1281.20651170351	254.421224317295	200.31805916775	151.400698959688	154.181820546164	149.783582574772	3245.26844538362	423.383570221066	223.054871261378	233.617107282185	366.050800390117	183.318576072822	484.793562418726	6792.89287061118
