agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Paclitaxel	1e-04	24	cytosol	1099.24844883721	391.085392248062	174.127440310078	354.446237209302	1321.45540077519	145.126766666667	1508.22159302326	418.748686046512	221.75483875969	186.16436744186	602.372957364341	162.070817054264	152.633453488372	3799.82249069767	373.838091472868	374.812441085271	262.088311627907	477.767864341085	941.575435658915	526.612458914729	3917.2922875969
Paclitaxel	0.0031623	24	cytosol	1218.28585021552	313.419842672414	190.557464439655	334.867502155172	920.045182112069	142.123595905172	1238.87856357759	1087.2010237069	420.627016163793	186.220330818966	418.942607758621	158.387393318966	154.691610991379	5112.95975538793	425.874831896552	390.025439655172	268.639884698276	484.908595905172	678.123507543103	505.49788362069	9141.26873383621
Paclitaxel	0.01	24	cytosol	1306.64964157706	386.061448028674	308.660711469534	369.80282437276	1355.21724014337	157.619681003584	1361.88691577061	1301.61062365591	482.11747311828	234.567417562724	694.382874551971	194.695100358423	160.629921146953	7578.31944982079	593.774892473118	446.341774193548	341.112010752688	731.573905017921	983.600224014337	703.240229390681	12325.8273584229
Paclitaxel	0.00032	24	cytosol	820.706553732568	320.762287940935	170.065871205906	272.794632485644	551.319195242002	138.175744872847	642.422360131255	454.280511894996	219.929310910582	161.081402789171	490.809929450369	147.379887612797	145.907267432322	4218.03549712879	336.425798195242	379.386840032814	246.159187038556	384.221570139459	644.363887612797	329.39037899918	8049.73602132896
Paclitaxel	0.1	24	cytosol	1648.91191735537	413.874099173554	671.421152892562	260.635157024793	559.534871900826	139.543351239669	1197.18355371901	1423.85857438017	378.485400826446	193.780041322314	319.786685950413	155.256285123967	143.119723140496	4526.57825619835	654.289768595041	406.236838842975	300.529400826446	511.984429752066	339.750719008264	256.300892561983	11924.9423595041
Paclitaxel	0.031623	24	cytosol	436.378955213904	191.843080882353	222.207364973262	169.168110294118	238.346572860963	127.614467245989	377.23602473262	401.013806149733	201.910571524064	153.832828208556	169.555059491979	145.382860294118	139.200719251337	1183.43026002674	252.469282754011	220.72204144385	194.882336229947	235.93838302139	192.805732620321	179.141461229947	2429.37101537433
Paclitaxel	0.001	24	cytosol	943.96139213894	332.321112431444	179.540663619744	297.42118464351	569.985314442413	137.790595978062	685.981722120658	569.161675502742	248.539747714808	167.667988117002	354.434469835466	148.365048446069	146.555161791591	4141.27759597806	354.941716636197	374.385972577697	253.715005484461	374.184237659963	479.680031992687	322.603230347349	9014.08420109689
Paclitaxel	1e-04	24	nucleus	2814.72534509372	1218.50386466373	248.370156560088	378.630047409041	1108.90581119074	184.550556504961	727.426736218302	1148.5073222161	274.116007993385	199.82797629548	438.907635060639	169.527143329658	165.157175027563	3336.48499255788	301.633012954796	354.488730429989	308.676779768467	2809.97482111356	442.14565876516	2467.40602811466	4392.85545755237
Paclitaxel	0.0031623	24	nucleus	3235.39751307484	302.397691614067	186.140751127142	692.740553651939	971.104254283138	149.510317403066	1036.12856807935	3294.52261316501	1288.62832461677	296.346378719567	380.569397655546	187.721174932371	188.411951307484	4685.46073399459	527.458790802525	395.296704238052	403.172151487827	924.341724075744	462.110455365194	967.062165915239	8982.25835437331
Paclitaxel	0.01	24	nucleus	2914.71467276423	228.716908536585	257.605282520325	800.165461382114	1289.73912195122	158.864351626016	1365.26955691057	3790.8031199187	1131.83690853659	324.984211382114	427.098400406504	223.780004065041	189.528483739837	9105.4764796748	731.210359756098	463.19556097561	413.447778455285	580.456770325203	661.250284552846	847.035514227642	14416.0261869919
Paclitaxel	0.00032	24	nucleus	2290.33402025191	862.368324771548	299.602651765868	417.382810323537	536.237021239812	162.933680414917	398.702238577426	992.284101753519	288.572947394418	182.732328229192	253.796138799704	161.319138799704	164.02445912571	3644.07784020746	251.57659446777	253.738792788343	254.067558903433	1626.22667498148	347.127540627315	1298.4089145468	4644.2425942208
Paclitaxel	0.1	24	nucleus	4206.6044375	432.84853125	266.014833333333	848.361572916667	809.688927083333	135.832916666667	2267.13867708333	4390.07113541667	955.412125	261.581114583333	356.525010416667	175.867125	151.143916666667	6256.54295833333	812.9710625	463.149479166667	377.77553125	407.30215625	390.8803125	267.85725	18717.55009375
Paclitaxel	0.031623	24	nucleus	3434.29622754491	254.307341317365	456.322826347305	814.101353293413	867.953886227545	184.272035928144	1793.60914371257	3971.38134131737	791.543389221557	258.75554491018	282.029664670659	170.154766467066	192.549826347305	7717.97113772455	700.65071257485	457.578904191617	350.519323353293	359.053389221557	386.985011976048	405.24271257485	16704.1573113772
Paclitaxel	0.001	24	nucleus	2485.99416648169	644.011769885313	276.226479837218	470.232479467259	567.063469108398	155.371435442101	465.248089530152	1614.4917254902	552.418947095819	190.562769515353	229.644697373289	164.462285238624	165.201981132075	3873.46466555679	283.183588235294	275.111853866075	288.602858305586	1181.60089715131	323.366741028487	1020.34952756197	5952.10018571957
