agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Palbociclib	3.1623	72	cytosol	740.628500365764	204.626822238478	142.151128017557	273.536795171909	1004.89627724945	136.120714703731	1071.61506803219	684.623537673738	202.711835405999	161.091380395026	1528.77646671544	148.268637893197	156.674082662765	3265.50654718361	453.330885881492	603.159174103877	323.286405267008	396.93310607169	1241.6670987564	350.300469641551	7819.44686247257
Palbociclib	0.031623	72	cytosol	673.557510208984	313.950361758347	146.922647129474	233.280623108335	641.325475378333	133.247909440307	799.841280326688	425.781533989911	194.98586139803	157.196028825366	546.305990391545	148.708558251261	148.828793898631	2506.35980735047	305.681562094643	289.020312755225	206.026663223637	513.239616382417	734.42775042037	541.997625030026	5495.52972687965
Palbociclib	10	72	cytosol	660.658979560939	186.475322482967	141.654900832703	267.737560181681	923.771741862226	135.990178652536	940.20949659349	559.181048448145	194.890538228615	159.42417335352	1419.84857380772	149.18510673732	157.196401211204	3499.94871006813	468.301420893263	579.698822104466	321.638677517033	340.416218016654	1237.22511960636	313.137922028766	9347.05473656321
Palbociclib	0.1	72	cytosol	699.850945310203	268.520884739782	143.294423992943	245.129461628933	574.011739194355	130.666269038518	633.395301087915	476.410642752132	194.363967656572	154.508946192296	778.225773890032	147.540111731844	147.041990591003	2150.95104381064	312.166859159071	341.877687444869	224.859961187886	501.175359012055	670.050709203176	387.570005880623	6544.55054454572
Palbociclib	0.31623	72	cytosol	651.703155436014	255.349876840317	139.266294450736	209.81576189128	504.214992638732	131.99210419026	547.9182599094	513.309804360136	184.776818799547	152.627721687429	700.957167610419	146.006086636467	145.311089750849	1663.98549178935	304.24432984145	360.462036240091	221.860798414496	470.094479898075	508.645067667044	341.121610702152	6286.10885277463
Palbociclib	0.01	72	cytosol	647.97913829548	271.706811783225	146.586369237688	216.456830447493	433.911921520126	128.108642230717	539.255229592984	394.100120305824	183.126331909152	153.299927366764	402.503382280189	145.115350123679	144.400816505509	2349.19259995503	268.126062514054	288.348539914549	191.521510006746	429.574557004722	553.730333932989	374.599541038903	5336.38525230492
Palbociclib	1	72	cytosol	970.575621058258	244.573911277392	150.779970069482	285.918697487974	539.548851416355	129.514588989845	663.714960448958	426.049210582576	205.767197755211	156.577477284874	323.884047033672	146.895529663282	146.871985569214	2865.20807589524	318.450689470871	415.256349011224	238.778062533405	317.484061998931	447.095734901122	248.968863174773	7831.34026296098
Palbociclib	3.1623	72	nucleus	3498.44723381836	1537.82271650778	491.909827897642	1607.73950928249	4221.28105745108	672.49438936277	1303.23111038635	1641.88241670848	625.463134972403	532.946559207225	870.797647014551	340.961381836428	533.696960361264	5437.03439739087	705.243321374812	649.550637481184	1724.71509784245	4179.17158830908	2097.65585148018	5628.7187676869	7137.7149187155
Palbociclib	0.031623	72	nucleus	1604.09681959989	1397.5339606883	393.194554141018	461.019901440962	2453.38278175714	432.214751189144	923.047492165641	1311.58222313934	466.288376678791	453.79299223559	832.746249020705	303.212971390599	315.936515039172	3418.45743676553	640.501913961947	464.540160954113	499.613416480134	3866.57684170397	1661.08735401511	5834.99221628427	5462.05076021265
Palbociclib	10	72	nucleus	9570.01446959459	1626.844890625	362.807602195946	1588.33542440878	2368.95271875	349.849073902027	1232.94541258446	2931.68379349662	888.65115160473	407.318055743243	385.559393158784	243.677534206081	348.447383868243	3841.61512964527	797.227125	813.538507601351	1975.54982432432	5325.46152913851	843.331609375	2766.25743285473	9148.62127280405
Palbociclib	0.1	72	nucleus	2806.078368635	2005.57618175011	446.879541292255	815.629050813008	2895.67739922978	417.843762409071	1389.81036617458	1564.38535793753	573.486557338468	572.523048138639	1001.13778615747	381.953417950364	394.512756739409	3215.10483376123	588.197124411639	472.965726679504	828.660493367565	5767.59243859649	1899.1847283911	7420.37018378263	5016.43520892169
Palbociclib	0.31623	72	nucleus	4304.35843935444	2110.23369795158	448.716977405338	743.960686405959	2483.34652948479	463.294979143389	956.734285909373	2173.12499441341	622.911155927995	355.400488764742	761.57945487275	275.674762880199	351.131143265053	3652.23806778399	589.295581750466	514.568458224705	858.1610761018	5420.46518634389	1315.14541489758	5229.73672004966	5471.00621787709
Palbociclib	0.01	72	nucleus	4001.24085959777	1567.44166773676	420.514867434614	471.017775092059	1512.0506865263	314.826855065622	736.352358039845	2251.36664356529	552.254001888396	328.769060334246	513.349675384761	232.292526768011	243.761530450382	2538.17671806251	579.72176555566	430.398922859031	499.104299405155	4745.47802898688	733.835838730998	3923.88063771126	5063.67690255878
Palbociclib	1	72	nucleus	2576.26374828254	1688.39879778052	436.212741236569	1329.67027250308	3782.75076853972	540.372247666021	1722.92388708825	1279.29700281839	565.232831248899	786.122117139334	865.85623093183	441.209733662145	509.595674652105	3877.68408402325	590.072566672538	548.186373612824	1345.06061951735	4875.00152791968	1961.92244724326	8567.90034719042	5464.48699806236
