agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Vorinostat	0.1	24	cytosol	790.005040350877	322.58695	157.451476315789	253.370805263158	870.068684210526	139.171492982456	1104.17876578947	383.977902631579	216.120719298246	166.35435877193	609.524979824561	152.965580701754	149.289177192982	3876.64365964912	343.60194122807	385.735263157895	230.288762280702	378.332904385965	944.365174561403	396.075096491228	7212.53677017544
Vorinostat	0.031623	24	cytosol	648.714505295008	299.438553706505	158.234214069592	220.627951588502	868.967189107413	141.446729954614	945.997375945537	374.531315431165	196.707214069592	161.592506051437	789.256508320726	150.95113086233	150.520679273828	3541.64036384266	308.314677004539	408.490722390318	224.407898638427	379.594012102874	1242.35348411498	437.863344175492	6927.20198108926
Vorinostat	1	24	cytosol	912.813654916512	267.253159554731	146.648601113173	341.355580705009	426.674157699443	135.250957328386	589.069430426716	320.539620593692	274.457260667904	164.982749536178	231.869024118738	148.473108534323	152.9495	2721.13492207792	273.484091836735	256.682589981447	225.29906864564	228.411175324675	363.964802411874	300.195687384045	5453.06788682746
Vorinostat	3.1623	24	cytosol	906.712777896996	171.678884120172	145.666980686695	384.006572961373	462.051125536481	132.836708154506	639.919307939914	295.095433476395	369.110076180258	170.403579399142	227.215026824034	148.06539806867	151.988896995708	2974.28841309013	296.122172746781	239.120045064378	205.443981759657	221.241841201717	290.365829399142	298.523905579399	6060.48180901288
Vorinostat	10	24	cytosol	534.600824891462	153.241966714906	148.933496382055	224.554387843705	425.406483357453	131.945426917511	715.162227206946	311.981418234443	299.976551374819	177.847696092619	160.415461649783	146.9789276411	149.544842257598	2582.83490303907	351.367228654124	217.979583212735	198.491633863965	194.187997105644	198.34986251809	271.682907380608	7658.49898118669
Vorinostat	0.01	24	cytosol	955.585969352014	297.44646497373	154.896119964974	273.653588441331	499.22742206655	134.365370402802	580.087261821366	421.486619964974	211.813059544659	156.690740805604	276.172837127846	144.055676007005	143.183929071804	3152.87238353765	319.511780210158	377.959754816112	218.204530647986	294.324310858144	441.244595446585	257.204415061296	6823.37425744308
Vorinostat	0.31623	24	cytosol	974.625331858407	305.341628318584	162.29305199115	308.676200221239	464.206586283186	133.21464380531	618.676521017699	377.314232300885	226.345487831858	156.322692477876	314.932907079646	145.255370575221	143.292703539823	2758.24107300885	302.055565265487	367.677793141593	211.399915929204	280.283069690266	409.258112831858	246.393453539823	7373.71577433628
Vorinostat	0.1	24	nucleus	2530.56674700332	1257.70879571538	289.927746238205	382.821859219587	814.301031624586	193.200020147921	517.795807192043	1002.32115990819	304.753811272635	196.491372609028	482.013588115277	180.977055087988	173.757626115787	3208.38448227493	266.602716908952	292.337599591941	299.117319051262	2836.54855521551	526.81583703137	2287.13093190513	4367.12997296608
Vorinostat	0.031623	24	nucleus	2573.83360169686	1236.00630887411	331.198560880532	406.382280669571	753.45496078881	179.214047236872	471.302142169227	1125.58142169227	300.006458381105	194.422815180005	312.700802797524	170.467027058014	169.414069479477	2823.25258931438	262.76258633341	285.170220820913	292.301241687686	2916.85931391883	366.336351754185	2026.18901238248	4595.77395069938
Vorinostat	1	24	nucleus	3812.35136068194	881.48368673415	243.021449653703	647.345551944592	556.363785295685	156.499753329782	448.095132658498	943.564832179009	615.606100692595	209.721713372403	174.539556206713	189.634397975493	188.835781033564	3645.65292754395	272.878937133724	259.081619072989	359.982647309537	1137.95499893447	229.728774107619	1037.82439690996	4220.51722642515
Vorinostat	3.1623	24	nucleus	2746.85507470651	235.795341515475	131.192569903949	736.597181430096	423.463740661686	138.492599786553	390.556982924226	772.503368196371	674.808885805763	216.345783351121	165.984294557097	183.760996798292	211.389101387407	2380.16608431163	283.621022411953	206.264436499466	317.688759871932	221.195717182497	187.399693703308	546.878917822839	3901.36576520811
Vorinostat	10	24	nucleus	2333.54211167513	139.998957698816	134.843343485618	588.361392554992	474.143468697124	129.38262605753	565.115187817259	651.668796954315	625.082932318105	268.643368866328	147.066329949239	196.656944162437	181.443370558376	3463.1384822335	493.685219966159	218.968803722504	190.163402707276	178.628851099831	175.288126903553	572.199680203046	6963.69828087986
Vorinostat	0.01	24	nucleus	2711.43530600572	843.724285748332	320.92480600572	409.515404671115	570.840508102955	152.443833889418	341.252149666349	1017.06411201144	276.374851525262	183.014063393708	206.244031458532	157.032862726406	158.181791468065	2952.12338536702	254.735196854147	271.734744995234	248.799008102955	1864.96287631077	281.382206387035	1031.86296329838	4821.341457102
Vorinostat	0.31623	24	nucleus	2788.60115877252	941.883793862575	255.46124149433	449.94674149433	525.471779186124	150.155006337558	297.382085723816	783.987938625751	357.416100066711	185.855514676451	200.890659439626	171.642956971314	162.03508772515	3090.08874182789	244.975336557705	266.790010006671	275.723411607739	1770.21456737825	264.344267511674	978.745098732488	4502.14599199466
