agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Dasatinib	0.1	24	cytosol	0.0657463931231125	-0.135039330509446	0.0350844848407423	1.15389830456885	3.14087701992485	0.235718529955575	3.1376246411291	0.03642092082893	-0.0926618341279191	0.928990133984592	0.510284773190839	0.120165006375054	0.110014631688297	0.666297513535105	1.40547510516368	0.362565621834759	0.428728735125887	-0.121884239087282	0.903137029970346	0.193451259504109	-0.272514461633317
Dasatinib	1	24	cytosol	0.500755420837828	-0.319091296231798	0.0025735043705699	1.20511987813618	3.46057856950355	0.284991696360072	3.75441653875135	0.415209204526508	0.0499096109649597	2.16730093815117	0.00843699340167457	0.0460566555414571	0.0951404871347209	1.0235714530735	2.69361533795272	0.691196144591072	0.672444623709312	-0.201167117051745	0.193495560469988	0.105689796913498	-0.22173854793654
Dasatinib	3.1623	24	cytosol	-0.237179463361239	-0.461121001552387	-0.00480574121469551	-0.0682692942523195	1.69934816618428	0.20493561870438	2.08624516753195	0.119469852845658	-0.144321604824658	1.04981325850424	-0.546410003431985	-0.0542684584805499	0.103510085108426	1.97424249256527	1.83767203915271	-0.00895862807296949	0.164286792447756	-0.407544599869242	-0.373606969276842	-0.181996863919118	1.8437636205588
Dasatinib	0.31623	24	cytosol	-0.0926016635220246	-0.308033757457932	0.00823461327517432	0.117643189007243	1.56556831323143	0.138851851654573	0.866886866539916	0.2266877752724	-0.0709750049100817	0.389126335540572	0.130188072531171	-0.057273230362528	0.0506766824870855	1.67367771987932	1.91698992963272	0.667490946144495	0.344036530713959	-0.277231787428976	0.340325253630203	-0.117359977317758	1.29462950008337
Dasatinib	0.01	24	cytosol	-0.350186893882281	-0.17161927235328	-0.0314422277243743	-0.182411180452086	0.0193721129679193	-0.0442707922088748	-0.0267191378140262	-0.238764744646191	-0.195695439390402	-0.178728041239907	0.15212437263589	-0.119383879774559	-0.164445208215782	0.469025316367113	0.0248204823459702	0.277442864587488	-0.114286768779125	-0.21379371304341	0.317697829711048	-0.270831904325182	0.59421800555722
Dasatinib	10	24	cytosol	0.229747314768381	-0.374813469014772	0.0176552828171604	0.180138089660619	0.473936105799474	0.0145138712381076	0.803194748987196	0.616588793763543	0.101198921611437	1.30468961267228	-0.668438197005687	-0.0662551815764009	-0.182968274611354	1.57030182954839	3.47308170032495	0.180054358206851	0.168048103630662	-0.405549642403959	-0.603502749344993	-0.39680974092229	1.79561294877668
Dasatinib	0.031623	24	cytosol	-0.473934630177323	-0.379279648314307	-0.0591901767987097	-0.426765962777915	-0.692870584140246	-0.186136683665911	-0.491460046717894	-0.422611263664307	-0.279299259243317	-0.248343068251273	-0.556704245499247	-0.155324048559418	-0.387993566546233	-0.756485502850152	-0.323847123389351	-0.155640837234594	-0.406460037836096	-0.471850072400505	-0.615413959663174	-0.548437897428438	-0.525362423230112
Dasatinib	0.1	24	nucleus	1.06650566160872	0.152215711087317	-0.0486744758736829	0.617651836241583	-0.234022312388395	-0.566875876605893	0.758126584201462	0.336062508275612	0.00317669871127084	0.157576577160483	-0.470357525370496	-0.235708242190825	-0.372252773250038	2.59240818923844	0.0404412283441939	-0.321919961324958	-0.171013453935426	-0.204877757096671	-0.589038384422551	-0.374046761373169	0.135325571714947
Dasatinib	1	24	nucleus	0.144114277242633	-0.448510478827455	-0.120738981765914	-0.324163209017311	0.0269203759505287	-0.75646163124417	2.57579095380186	0.310827700328004	-0.297298966325262	0.437104205702397	-0.553371180415242	-0.373924663042773	-0.551923432377135	3.17506180406803	0.929656567971082	-0.0484378972405319	-0.233400023293041	-0.614158988494092	-0.638915622938254	-0.550410603538143	1.05561436748244
Dasatinib	3.1623	24	nucleus	-0.325769137038356	-0.62818772922504	-0.111555428203285	-0.182977745112224	0.46339529059007	-0.490958239495293	1.61116040705585	0.130732140006473	-0.24301600700492	0.899853846879909	-0.571643973967665	-0.168637118717565	-0.384019335487344	5.47339729166981	0.987629693920022	-0.301706167128851	-0.295874229825077	-0.834007984098676	-0.586159852520547	-0.775682034352264	4.19197867604493
Dasatinib	0.31623	24	nucleus	0.820700235118971	-0.425762309683886	-0.127037951313233	0.296291953428047	-0.928753656641984	-0.888590187809	0.544400032647042	0.406354047155141	-0.00218276168744669	0.210280147444472	-0.646868686889586	-0.359204913904678	-0.579753247300764	1.14862301063391	0.642339994834375	-0.381608705314475	-0.263194351133863	-0.632153888719204	-0.723204618039232	-0.868258091396982	2.1710584945222
Dasatinib	0.01	24	nucleus	-0.0591468874003706	0.00931493115308797	-0.0528536336006847	-0.243138805840763	-0.851194253375582	-0.630371902243005	-0.847439166800876	-0.156348333923676	-0.218008493089841	-0.376219014772404	-0.277697859300822	-0.36427123404699	-0.4836329424835	0.392746997594759	-0.863581961864009	-0.80443110770135	-0.507206518826572	0.0233090603979688	-0.527961027217443	-0.388263567592424	-0.292620952052489
Dasatinib	10	24	nucleus	0.670105364905343	-0.678781308916918	-0.146288150584119	0.520434952418805	-1.1869316167615	-0.939720578369445	1.3065114629961	0.121490487484061	-0.235581559331142	0.118036121369665	-0.708463024397253	-0.247508576649597	-0.618405361966483	0.893470262443227	1.19246790327706	-0.838062409604428	-0.636122109076512	-0.88504172511826	-0.764882510552527	-0.95391977974496	2.74256862396377
